dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
01-02,0879,01,DELANO,86,010,DELANO EL.,86,670,10,24,0,76,692,11,24,0,98,07W
01-02,0879,01,DELANO,86,015,DELANO MID.,86,588,13,20,0,66,588,13,20,0,66,07W
01-02,0879,01,DELANO,86,020,DELANO SR.,86,582,3,11,0,51,582,3,11,0,51,07W
01-02,0881,01,MAPLE LAKE,86,010,MAPLE LAKE EL.,86,427,32,36,0,51,433,32,36,0,57,07W
01-02,0881,01,MAPLE LAKE,86,020,MAPLE LAKE SEC.,86,475,38,43,0,48,475,38,43,0,48,07W
01-02,0882,01,MONTICELLO,86,010,PINEWOOD EL.,86,741,66,49,5,106,854,68,49,5,219,07W
01-02,0882,01,MONTICELLO,86,020,MONTICELLO SR.,86,1110,51,33,17,160,1110,51,33,17,160,07W
01-02,0882,01,MONTICELLO,86,030,MONTICELLO MID.,86,900,66,62,5,144,900,66,62,5,144,07W
01-02,0882,01,MONTICELLO,86,040,MONTICELLO ALTERN. PROGRAM,86,43,1,10,0,1,43,1,10,0,1,07W
01-02,0882,01,MONTICELLO,86,050,LITTLE MOUNTAIN EL.,86,483,62,32,3,59,487,62,32,3,63,07W
01-02,0882,01,MONTICELLO,86,060,EASTVIEW EL.,86,511,50,35,7,57,512,50,35,7,58,07W
01-02,0883,01,ROCKFORD,86,001,ROCKFORD SEC.,86,675,61,38,3,87,675,61,38,3,87,07W
01-02,0883,01,ROCKFORD,86,002,ROCKFORD EL.,86,506,64,51,8,47,517,64,52,8,58,07W
01-02,0883,01,ROCKFORD,86,003,ROCKFORD INTERMEDIATE EL.,86,555,72,42,17,88,555,72,42,17,88,07W
01-02,0885,01,ST. MICHAEL-ALBERTVILLE,86,010,ALBERTVILLE PRIMARY EL.,86,758,23,16,0,51,782,23,16,0,75,07W
01-02,0885,01,ST. MICHAEL-ALBERTVILLE,86,020,ST. MICHAEL-ALBERTVILLE SR.,86,849,24,31,1,80,849,24,31,1,80,07W
01-02,0885,01,ST. MICHAEL-ALBERTVILLE,86,030,ST. MICHAEL-ALBERTVILLE MID.,86,740,27,21,0,77,740,27,21,0,77,07W
01-02,0885,01,ST. MICHAEL-ALBERTVILLE,86,040,ST. MICHAEL EL.,86,714,26,20,1,56,714,26,20,1,56,07W
01-02,0891,01,CANBY,87,010,CANBY SEC.,87,380,81,59,0,59,380,81,59,0,59,06W
01-02,0891,01,CANBY,87,020,CANBY EL.,87,308,95,75,3,52,318,99,76,3,62,06W
01-02,0911,01,CAMBRIDGE-ISANTI,30,110,CAMBRIDGE EL.,30,835,109,45,2,55,887,109,45,2,107,07E
01-02,0911,01,CAMBRIDGE-ISANTI,30,120,ISANTI EL.,30,675,118,61,8,53,675,118,61,8,53,07E
01-02,0911,01,CAMBRIDGE-ISANTI,30,130,SCHOOL FOR SEASONS EL.,30,117,13,8,0,11,117,13,8,0,11,07E
01-02,0911,01,CAMBRIDGE-ISANTI,30,310,CAMBRIDGE MID.,30,767,81,57,10,66,767,81,57,10,66,07E
01-02,0911,01,CAMBRIDGE-ISANTI,30,320,ISANTI MID.,30,596,87,51,0,40,596,87,51,0,40,07E
01-02,0911,01,CAMBRIDGE-ISANTI,30,330,MN CENTER,30,131,17,11,0,13,131,17,11,0,13,07E
01-02,0911,01,CAMBRIDGE-ISANTI,30,350,CAMBRIDGE-ISANTI SR.,30,1617,148,96,3,133,1617,148,96,3,133,07E
01-02,0912,01,MILACA,48,010,MILACA EL.,48,912,177,107,0,91,941,185,113,0,120,07E
01-02,0912,01,MILACA,48,030,MILACA SEC.,48,945,135,123,0,90,945,135,123,0,90,07E
01-02,0912,01,MILACA,48,040,MILACA ALC,48,2,0,0,0,0,2,0,0,0,0,07E
01-02,0912,01,MILACA,48,050,RUM RIVER NORTH DAY TREATMENT,48,10,0,0,0,10,10,0,0,0,10,07E
01-02,0914,01,ULEN-HITTERDAL,14,001,ULEN-HITTERDAL EL.,14,142,33,25,0,21,142,33,25,0,21,04
01-02,0914,01,ULEN-HITTERDAL,14,002,ULEN-HITTERDAL SEC.,14,139,26,21,0,23,139,26,21,0,23,04
01-02,0915,52,SOUTHERN PLAINS ED. COOP.,46,010,SOUTHERN PLAINS ED. COOP.,46,0,0,0,0,0,70,17,2,0,70,09
01-02,0915,52,SOUTHERN PLAINS ED. COOP.,46,020,SOUTHERN PLAINS ALC,46,60,21,4,0,12,60,21,4,0,12,09
01-02,0915,52,SOUTHERN PLAINS ED. COOP.,46,030,SOUTHERN PLAINS ALC WINNEBAGO,22,47,15,2,0,12,47,15,2,0,12,09
01-02,0915,52,SOUTHERN PLAINS ED. COOP.,46,040,GREAT PLAINS ACADEMY,46,1,1,0,0,0,1,1,0,0,0,09
01-02,0915,52,SOUTHERN PLAINS ED. COOP.,46,060,WINNEBAGO,22,11,0,0,0,3,11,0,0,0,3,09
01-02,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,015,TRANSITION PROGRAM - MAIN CAMPUS,82,92,31,7,0,92,92,31,7,0,92,11
01-02,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,036,CAPITOL VIEW CENTER,82,86,25,10,0,86,86,25,10,0,86,11
01-02,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,049,OTTER LAKE SCHOOL,82,24,8,2,0,24,24,8,2,0,24,11
01-02,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,050,VALLEY CROSSING SPECIAL ED,82,13,9,0,0,13,13,9,0,0,13,11
01-02,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,051,JOHN GLENN SCHOOL,82,31,11,2,0,31,31,11,2,0,31,11
01-02,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,053,ROSEVILLE AREA MIDDLE SCHOOL,82,11,3,1,0,11,11,3,1,0,11,11
01-02,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,056,"W.B.L. HIGH, SOUTH CAMPUS",82,111,51,5,0,111,111,51,5,0,111,11
01-02,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,063,N.E. METRO ALC,62,170,5,1,0,24,170,5,1,0,24,11
01-02,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,068,DAY TRAINING & HABILITATION,82,29,17,0,0,29,29,17,0,0,29,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,030,INTERM. 917-DCTC SP. ED.,19,75,25,2,0,74,75,25,2,0,74,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,032,SO. ST. PAUL JR./SR. HIGH,19,6,1,0,0,6,6,1,0,0,6,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,044,"CEDAR SCHOOL, D/HOH,E.C.",19,0,0,0,0,0,10,0,0,0,10,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,046,IDEA/THOMPSON HEIGHTS SCHOOL,19,62,27,12,0,59,62,27,12,0,59,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,048,917 NICOLLET JR HI SP ED,19,6,2,1,0,6,6,2,1,0,6,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,051,IDEA/APPLE VALLEY CAMPUS,19,14,2,1,0,14,14,2,1,0,14,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,060,GIDEON POND EL. SP. ED.,19,12,4,0,0,12,12,4,0,0,12,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,061,AKIN ROAD EL.,19,3,0,0,0,3,3,0,0,0,3,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,064,917 FARMINGTON HS.,19,7,3,0,0,6,7,3,0,0,6,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,065,917 FRIENDLY HILLS MIDDLE SCHOOL,19,4,0,0,0,4,4,0,0,0,4,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,067,917 LAKEVILLE SR. HIGH,19,17,4,1,0,15,17,4,1,0,15,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,070,917 SIBLEY HIGH SCHOOL,19,6,4,0,0,6,6,4,0,0,6,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,071,DAKOTA CTY. ALC,19,201,0,0,0,0,201,0,0,0,0,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,072,917 HASTINGS MIDDLE SCHOOL,19,6,1,0,0,6,6,1,0,0,6,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,073,917 HASTINGS HIGH SCHOOL,19,5,1,0,0,5,5,1,0,0,5,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,074,917 PINE BEND ELEMENTARY,19,9,2,1,0,9,10,2,1,0,10,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,100,YOUTH TRANSITION PROGRAM (YTP),19,69,14,0,0,47,69,14,0,0,47,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,101,917 CRISTA MCAULIFFE EL,19,4,2,0,0,4,5,2,0,0,5,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,103,IDEA/FARMINGTON CAMPUS,19,14,3,0,0,14,14,3,0,0,14,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,105,JUVENILE SERVICES CENTER,19,33,20,0,0,8,33,20,0,0,8,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,216,MCQUIRE JR HI,19,7,1,0,0,7,7,1,0,0,7,11
01-02,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,760,917 HERITAGE MIDDLE SCH,19,5,2,0,0,5,5,2,0,0,5,11
01-02,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,56,020,YOUTH EDUCATIONAL SERVICES,56,76,18,1,0,4,76,18,1,0,4,04
01-02,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,010,CARVER-SCOTT EDUCATIONAL COOP.,10,99,1,2,0,90,99,1,2,0,90,11
01-02,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,020,CARVER ALC,10,224,1,0,0,3,224,1,0,0,3,11
01-02,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,126,CARVER COUNTY TARGETED SERVICES,10,23,0,0,0,0,23,0,0,0,0,11
01-02,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,863,SCOTT ALC,10,191,0,0,0,3,191,0,0,0,3,11
01-02,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,872,SCOTT COUNTY TARGETED SERVICES,10,25,0,0,0,0,25,0,0,0,0,11
01-02,0935,52,FERGUS FALLS AREA SP. ED. COOP.,56,010,FERGUS FALLS AREA SP. ED. COOP.,56,33,4,0,0,30,78,9,0,0,75,04
01-02,0937,52,CROW RIVER SP. ED. COOP.,43,042,EARLY INTERVENTION PROGRAM,43,0,0,0,0,0,32,3,0,0,32,06E
01-02,0937,52,CROW RIVER SP. ED. COOP.,43,043,SHELTER ALTERNATIVE PROGRAM,43,5,5,0,0,2,5,5,0,0,2,06E
01-02,0937,52,CROW RIVER SP. ED. COOP.,43,044,PASSAGES ALTERNATIVE PROGRAM,43,10,10,0,0,8,10,10,0,0,8,06E
01-02,0937,52,CROW RIVER SP. ED. COOP.,43,047,TRANSITIONS ALTERNATIVE PROGRAM,43,21,21,0,0,14,21,21,0,0,14,06E
01-02,0938,52,MEEKER & WRIGHT SP. ED. COOP.,86,002,MEEKER-WRIGHT SP ED-EARLY CHILDHOOD,86,0,0,0,0,0,36,4,0,0,36,07W
01-02,0938,52,MEEKER & WRIGHT SP. ED. COOP.,86,011,CORNERSTONE LEVEL 5,86,11,2,2,0,11,11,2,2,0,11,07W
01-02,0938,52,MEEKER & WRIGHT SP. ED. COOP.,86,012,CORNERSTONE DAY TREATMENT PROGRAM,86,20,7,2,0,20,20,7,2,0,20,07W
01-02,0938,52,MEEKER & WRIGHT SP. ED. COOP.,86,016,VILLAGE RANCH ALTERNATIVE PROGRAM,86,26,25,0,0,16,26,25,0,0,16,07W
01-02,0938,52,MEEKER & WRIGHT SP. ED. COOP.,86,018,EASTERN WRIGHT DAY TREATMENT,86,3,1,2,0,3,3,1,2,0,3,07W
01-02,0938,52,MEEKER & WRIGHT SP. ED. COOP.,86,019,WESTSIDE ALTERNATIVE PROGRAM,86,12,12,0,0,8,12,12,0,0,8,07W
01-02,0957,51,OAK LAND VOC. CNTR.,30,020,OAK LAND ALC,30,402,28,18,0,24,402,28,18,0,24,07E
01-02,0966,51,WRIGHT TECH. CTR.,86,020,WRIGHT TECH. CTR. ALC,86,116,1,6,0,0,116,1,6,0,0,07W
01-02,0966,51,WRIGHT TECH. CTR.,86,021,WRIGHT TECH ALC MIDDLE,86,5,0,0,0,0,5,0,0,0,0,07W
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,010,MINNESOTA RIVER VALLEY SP. ED. COOP,70,9,0,0,0,8,46,0,0,0,45,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,017,MRVSEC/JORDAN HS,70,14,0,3,0,14,14,0,3,0,14,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,019,NORTHGATE,70,0,0,0,0,0,38,0,0,0,38,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,020,MRVSEC/LIFESKILLS,70,13,0,0,0,13,13,0,0,0,13,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,021,NEW PRAGUE PRIMARY,70,10,0,0,0,10,23,0,0,0,23,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,030,MRVSEC/RIVER VALLEY ED CENTER,70,41,16,3,0,41,41,16,3,0,41,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,040,MRVSEC/NEW PRAGUE ED CENTER,70,18,0,0,0,18,18,0,0,0,18,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,050,MRVSEC/ED CENTER,70,22,8,1,0,22,22,8,1,0,22,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,094,MRVSEC/MONTGOMERY MIDDLE SCHOOL,40,17,5,1,0,17,17,5,1,0,17,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,119,MRVSEC/FIVE HAWKS EL,70,19,3,0,0,19,19,3,0,0,19,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,121,MRVSEC/NEW PRAGUE INT,70,15,3,0,0,15,15,3,0,0,15,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,219,MRVSEC/GLENDALE EL,70,11,4,0,0,11,11,4,0,0,11,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,221,MRVSEC/NEW PRAGUE MIDDLE SCH,70,12,2,0,0,12,12,2,0,0,12,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,319,MRVSEC/WESTWOOD EL,70,8,1,0,0,8,8,1,0,0,8,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,321,MRVSEC/NEW PRAGUE HIGH,70,8,1,0,0,8,8,1,0,0,8,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,419,MRVSEC/GRAINWOOD EL,70,12,0,0,0,12,12,0,0,0,12,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,519,MRVSEC/HIDDEN OAKS MIDDLE SCH,70,23,1,0,0,23,23,1,0,0,23,11
01-02,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,619,MRVSEC/PRIOR LAKE,70,8,0,0,0,8,8,0,0,0,8,11
01-02,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,07,010,LK CRYSTAL EL.,07,423,46,54,0,84,447,51,57,0,108,09
01-02,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,07,030,LK CRYSTAL-WELLCOME MEMORIAL SEC.,07,461,38,49,0,55,461,38,49,0,55,09
01-02,2125,01,TRITON,20,002,TRITON INTERMEDIATE,20,249,40,14,23,44,249,40,14,23,44,10
01-02,2125,01,TRITON,20,010,TRITON PRIMARY EL.,20,330,72,39,26,47,341,74,39,26,58,10
01-02,2125,01,TRITON,20,020,TRITON SEC.,20,573,58,27,0,73,573,58,27,0,73,10
01-02,2134,01,UNITED SOUTH CENTRAL,22,003,USC MID.,22,290,48,61,6,56,290,48,61,6,56,09
01-02,2134,01,UNITED SOUTH CENTRAL,22,004,SOBER SCHOOL,22,20,4,2,0,0,20,4,2,0,0,09
01-02,2134,01,UNITED SOUTH CENTRAL,22,010,USC EL.,22,301,82,58,8,50,315,84,59,8,64,09
01-02,2134,01,UNITED SOUTH CENTRAL,22,020,UNITED SOUTH CENTRAL SR.,22,387,48,49,1,31,387,48,49,1,31,09
01-02,2135,01,MAPLE RIVER,07,010,MAPLE RIVER CENTRAL ELEMENTARY,07,216,35,39,0,38,232,35,40,0,54,09
01-02,2135,01,MAPLE RIVER,07,020,MAPLE RIVER SR.,07,426,46,41,0,71,426,46,41,0,71,09
01-02,2135,01,MAPLE RIVER,07,025,MAPLE RIVER EAST EL.,22,114,17,13,0,18,114,17,13,0,18,09
01-02,2135,01,MAPLE RIVER,07,030,MAPLE RIVER EAST MID.,22,158,22,28,0,32,158,22,28,0,32,09
01-02,2135,01,MAPLE RIVER,07,035,MAPLE RIVER WEST EL.,07,203,20,30,0,35,204,20,30,0,36,09
01-02,2135,01,MAPLE RIVER,07,040,MAPLE RIVER WEST MID.,07,160,29,16,0,29,160,29,16,0,29,09
01-02,2137,01,KINGSLAND,23,015,KINGSLAND EL.,23,392,47,36,0,60,402,49,36,0,70,10
01-02,2137,01,KINGSLAND,23,020,KINGSLAND MID.,23,230,28,27,0,47,230,28,27,0,47,10
01-02,2137,01,KINGSLAND,23,025,KINGSLAND SR.,23,317,18,24,0,48,317,18,24,0,48,10
01-02,2137,01,KINGSLAND,23,030,KINGSLAND ALTERNATIVE PROGRAM,23,11,0,1,0,0,11,0,1,0,0,10
01-02,2142,01,ST. LOUIS COUNTY,69,010,BABBITT EL.,69,215,48,32,0,22,221,49,32,0,28,03
01-02,2142,01,ST. LOUIS COUNTY,69,016,ALBROOK EL.,69,189,57,17,0,28,201,58,18,0,40,03
01-02,2142,01,ST. LOUIS COUNTY,69,017,ALBROOK SEC.,69,173,50,10,2,52,173,50,10,2,52,03
01-02,2142,01,ST. LOUIS COUNTY,69,020,TOWER-SOUDAN EL.,69,139,42,18,0,10,142,42,18,0,13,03
01-02,2142,01,ST. LOUIS COUNTY,69,030,TOWER-SOUDAN SEC.,69,150,28,9,0,24,150,28,9,0,24,03
01-02,2142,01,ST. LOUIS COUNTY,69,035,BABBITT SEC.,69,214,40,29,0,20,214,40,29,0,20,03
01-02,2142,01,ST. LOUIS COUNTY,69,095,CHERRY SEC.,69,221,32,40,0,29,221,32,40,0,29,03
01-02,2142,01,ST. LOUIS COUNTY,69,096,CHERRY EL.,69,189,38,34,0,32,193,41,34,0,36,03
01-02,2142,01,ST. LOUIS COUNTY,69,100,COTTON EL.,69,103,27,10,0,11,105,27,10,0,13,03
01-02,2142,01,ST. LOUIS COUNTY,69,101,COTTON SEC.,69,157,28,27,1,30,157,28,27,1,30,03
01-02,2142,01,ST. LOUIS COUNTY,69,114,COOK EL.,69,228,66,29,3,41,239,66,30,3,52,03
01-02,2142,01,ST. LOUIS COUNTY,69,115,COOK SEC.,69,274,49,29,1,38,274,49,29,1,38,03
01-02,2142,01,ST. LOUIS COUNTY,69,142,ORR EL.,69,110,26,14,0,20,111,26,14,0,21,03
01-02,2142,01,ST. LOUIS COUNTY,69,210,ORR SEC.,69,161,47,23,0,33,161,47,23,0,33,03
01-02,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,010,MORRISTOWN EL.,66,144,45,7,3,31,154,45,7,3,41,09
01-02,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,020,WATERVILLE-ELYSIAN-MORRISTOWN JR.,66,163,27,14,2,28,163,27,14,2,28,09
01-02,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,030,WATERVILLE EL.,40,288,47,33,11,72,308,48,33,11,92,09
01-02,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,035,ELYSIAN EL.,40,97,9,15,0,17,97,9,15,0,17,09
01-02,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,040,WATERVILLE-ELYSIAN-MORRISTOWN SR.,40,302,32,16,2,43,302,32,16,2,43,09
01-02,2144,01,CHISAGO LAKES,13,001,CHISAGO LAKES EL.,13,625,34,37,0,33,652,34,38,0,60,07E
01-02,2144,01,CHISAGO LAKES,13,002,LAKESIDE EL.,13,482,37,26,0,39,482,37,26,0,39,07E
01-02,2144,01,CHISAGO LAKES,13,003,CHISAGO LAKES MID.,13,896,85,62,15,91,896,85,62,15,91,07E
01-02,2144,01,CHISAGO LAKES,13,004,CHISAGO LAKES SR.,13,1121,79,41,16,95,1121,79,41,16,95,07E
01-02,2144,01,CHISAGO LAKES,13,006,TAYLORS FALLS EL.,13,379,61,30,22,33,379,61,30,22,33,07E
01-02,2144,01,CHISAGO LAKES,13,007,TRIO PROGRAM,13,72,2,6,0,2,72,2,6,0,2,07E
01-02,2144,01,CHISAGO LAKES,13,010,LEVEL 4 PROGRAM,13,18,3,6,0,16,18,3,6,0,16,07E
01-02,2144,01,CHISAGO LAKES,13,610,CHISAGO LAKES ALC,13,1,0,1,0,0,1,0,1,0,0,07E
01-02,2149,01,MINNEWASKA,61,010,NORDGAARD EL.,61,366,73,75,0,44,366,73,75,0,44,04
01-02,2149,01,MINNEWASKA,61,020,STARBUCK EL.,61,267,77,55,0,35,285,83,55,0,53,04
01-02,2149,01,MINNEWASKA,61,030,VILLARD EL.,61,89,26,20,0,15,89,26,20,0,15,04
01-02,2149,01,MINNEWASKA,61,050,MINNEWASKA SEC.,61,839,189,135,1,102,839,189,135,1,102,04
01-02,2154,01,EVELETH-GILBERT,69,010,FRANKLIN EL.,69,524,146,45,0,62,533,147,45,0,71,03
01-02,2154,01,EVELETH-GILBERT,69,020,NELLE SHEAN EL.,69,172,44,20,0,13,172,44,20,0,13,03
01-02,2154,01,EVELETH-GILBERT,69,030,EVELETH-GILBERT JR.,69,342,67,24,0,37,342,67,24,0,37,03
01-02,2154,01,EVELETH-GILBERT,69,040,EVELETH-GILBERT SR.,69,350,30,12,1,29,350,30,12,1,29,03
01-02,2155,01,WADENA-DEER CREEK,80,001,WADENA-DEER CREEK SR.,80,723,172,102,0,93,723,172,102,0,93,05
01-02,2155,01,WADENA-DEER CREEK,80,002,WADENA-DEER CREEK EL.,80,646,233,118,0,106,660,239,119,0,120,05
01-02,2159,01,BUFFALO LAKE-HECTOR,65,010,BUFFALO LAKE-HECTOR EL.,65,240,71,29,25,25,245,71,29,25,30,06E
01-02,2159,01,BUFFALO LAKE-HECTOR,65,020,BUFFALO LAKE-HECTOR SEC.,65,361,53,27,0,45,361,53,27,0,45,06E
01-02,2164,01,DILWORTH-GLYNDON-FELTON,14,001,DILWORTH EL.,14,382,105,49,3,40,388,105,50,3,46,04
01-02,2164,01,DILWORTH-GLYNDON-FELTON,14,002,GLYNDON-FELTON EL.,14,314,47,26,7,28,322,47,26,7,36,04
01-02,2164,01,DILWORTH-GLYNDON-FELTON,14,003,DILWORTH-GLYNDON-FELTON JR.,14,215,55,22,6,33,215,55,22,6,33,04
01-02,2164,01,DILWORTH-GLYNDON-FELTON,14,004,DILWORTH-GLYNDON-FELTON SR.,14,380,43,29,2,32,380,43,29,2,32,04
01-02,2165,01,HINCKLEY-FINLAYSON,58,010,HINCKLEY EL.,58,469,155,54,3,33,473,155,54,3,37,07E
01-02,2165,01,HINCKLEY-FINLAYSON,58,020,HINCKLEY-FINLAYSON SEC.,58,571,120,40,3,44,571,120,40,3,44,07E
01-02,2165,01,HINCKLEY-FINLAYSON,58,030,FINLAYSON EL.,58,111,26,12,1,5,111,26,12,1,5,07E
01-02,2167,01,LAKEVIEW,42,010,LAKEVIEW EL.,42,232,26,24,0,18,238,26,24,0,24,08
01-02,2167,01,LAKEVIEW,42,020,LAKEVIEW SR.,42,185,17,8,0,15,185,17,8,0,15,08
01-02,2167,01,LAKEVIEW,42,030,LAKEVIEW MID.,87,135,8,16,0,16,135,8,16,0,16,08
01-02,2168,01,N.R.H.E.G.,81,001,NRHEG EL.,81,239,60,21,0,38,252,64,22,0,51,09
01-02,2168,01,N.R.H.E.G.,81,003,N.R.H.E.G. SR.,81,333,52,30,0,42,333,52,30,0,42,09
01-02,2168,01,N.R.H.E.G.,81,010,NRHEG ELEM/MIDDLE,81,433,70,58,0,75,440,73,58,0,82,09
01-02,2169,01,MURRAY COUNTY CENTRAL,51,010,MURRAY CO. CENTRAL EL.,51,398,66,62,7,36,407,66,65,7,45,08
01-02,2169,01,MURRAY COUNTY CENTRAL,51,020,MURRAY COUNTY CENTRAL SEC.,51,403,43,37,0,38,403,43,37,0,38,08
01-02,2169,01,MURRAY COUNTY CENTRAL,51,555,MURRAY COUNTY CENTRAL ALP,51,1,0,0,0,0,1,0,0,0,0,08
01-02,2170,01,STAPLES-MOTLEY,77,010,MOTLEY EL.,49,154,67,43,6,16,163,68,47,6,25,05
01-02,2170,01,STAPLES-MOTLEY,77,030,STAPLES EL.,77,504,215,80,0,57,515,222,81,0,68,05
01-02,2170,01,STAPLES-MOTLEY,77,040,STAPLES-MOTLEY SR.,77,558,138,82,0,61,558,138,82,0,61,05
01-02,2170,01,STAPLES-MOTLEY,77,050,MOTLEY-STAPLES MID.,49,347,114,62,4,55,347,114,62,4,55,05
01-02,2171,01,KITTSON CENTRAL,35,015,KITTSON CENTRAL EL.,35,190,30,35,0,24,196,30,35,0,30,01
01-02,2171,01,KITTSON CENTRAL,35,025,KITTSON CENTRAL-ST. VINCENT EL.,35,19,0,0,0,0,19,0,0,0,0,01
01-02,2171,01,KITTSON CENTRAL,35,030,KITTSON CENTRAL SEC.,35,225,26,27,0,22,225,26,27,0,22,01
01-02,2172,01,KENYON-WANAMINGO,25,010,KENYON-WANAMINGO EL.,25,332,28,34,8,38,336,28,34,8,42,10
01-02,2172,01,KENYON-WANAMINGO,25,020,KENYON-WANAMINGO SR.,25,339,23,10,2,35,339,23,10,2,35,10
01-02,2172,01,KENYON-WANAMINGO,25,040,KENYON-WANAMINGO MID.,25,303,21,21,2,31,303,21,21,2,31,10
01-02,2172,01,KENYON-WANAMINGO,25,060,KENYON-WANAMINGO ALTERNATIVE,25,20,6,1,0,1,20,6,1,0,1,10
01-02,2174,01,PINE RIVER-BACKUS,11,010,PINE RIVER EL.,11,404,175,50,0,45,404,175,50,0,45,05
01-02,2174,01,PINE RIVER-BACKUS,11,015,BACKUS EL.,11,145,65,19,0,27,151,67,20,0,33,05
01-02,2174,01,PINE RIVER-BACKUS,11,020,PINE RIVER SEC.,11,585,134,70,0,86,585,134,70,0,86,05
01-02,2174,01,PINE RIVER-BACKUS,11,030,PINE RIVER ALC,11,62,18,3,0,11,62,18,3,0,11,05
01-02,2174,01,PINE RIVER-BACKUS,11,040,PINE RIVER MIDDLE ALC,11,11,8,0,0,2,11,8,0,0,2,05
01-02,2176,01,WARREN-ALVARADO-OSLO,45,010,WARREN EL.,45,283,90,33,0,55,286,90,33,0,58,01
