dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
99-00,0840,01,ST. JAMES,83,020,ST. JAMES NORTHSIDE EL.,83,439,140,44,89,41,446,144,44,89,48,09
99-00,0840,01,ST. JAMES,83,021,ST. JAMES ARMSTRONG EL.,83,370,92,50,32,35,370,92,50,32,35,09
99-00,0840,01,ST. JAMES,83,111,ST. JAMES SEC.,83,526,73,41,23,58,526,73,41,23,58,09
99-00,0846,01,BRECKENRIDGE,84,010,BRECKENRIDGE EL.,84,381,68,49,8,62,387,69,50,8,68,04
99-00,0846,01,BRECKENRIDGE,84,020,BRECKENRIDGE MIDDLE,84,200,30,22,6,25,200,30,22,6,25,04
99-00,0846,01,BRECKENRIDGE,84,030,BRECKENRIDGE SR.,84,342,34,17,2,36,342,34,17,2,36,04
99-00,0850,01,ROTHSAY,84,010,ROTHSAY EL.,84,133,44,24,14,19,134,44,24,14,20,04
99-00,0850,01,ROTHSAY,84,020,ROTHSAY SEC.,84,129,22,23,2,24,129,22,23,2,24,04
99-00,0852,01,CAMPBELL-TINTAH,84,010,CAMPBELL-TINTAH EL.,84,84,28,22,1,15,85,28,22,1,16,04
99-00,0852,01,CAMPBELL-TINTAH,84,020,CAMPBELL-TINTAH SEC.,84,92,12,18,0,10,92,12,18,0,10,04
99-00,0857,01,LEWISTON,85,010,LEWISTON EL.,85,276,59,23,8,38,283,60,24,8,45,10
99-00,0857,01,LEWISTON,85,020,ALTURA EL.,85,109,19,12,4,20,109,19,12,4,20,10
99-00,0857,01,LEWISTON,85,030,LEWISTON SEC.,85,474,55,39,0,51,474,55,39,0,51,10
99-00,0858,01,ST. CHARLES,85,002,ST. CHARLES EL.,85,566,100,64,7,56,572,100,64,7,62,10
99-00,0858,01,ST. CHARLES,85,003,ST. CHARLES SEC.,85,518,80,52,3,57,518,80,52,3,57,10
99-00,0861,01,WINONA,85,001,CENTRAL EL.,85,141,25,16,0,19,141,25,16,0,19,10
99-00,0861,01,WINONA,85,002,JEFFERSON EL.,85,445,178,51,89,69,445,178,51,89,69,10
99-00,0861,01,WINONA,85,003,EARLY CHILDHOOD SP. ED.,85,0,0,0,0,0,47,0,0,0,47,10
99-00,0861,01,WINONA,85,004,MADISON EL.,85,294,51,36,0,52,294,51,36,0,52,10
99-00,0861,01,WINONA,85,006,WINONA MIDDLE,85,1046,215,95,30,205,1046,215,95,30,205,10
99-00,0861,01,WINONA,85,007,WINONA SR.,85,1489,201,102,18,182,1489,201,102,18,182,10
99-00,0861,01,WINONA,85,008,DAY A.L.C.,85,5,5,0,0,5,5,5,0,0,5,10
99-00,0861,01,WINONA,85,011,ROLLINGSTONE COMMUNITY EL.,85,108,8,9,0,13,108,8,9,0,13,10
99-00,0861,01,WINONA,85,012,WASHINGTON EL.,85,445,117,53,0,63,445,117,53,0,63,10
99-00,0861,01,WINONA,85,015,GOODVIEW EL.,85,247,31,30,0,19,247,31,30,0,19,10
99-00,0861,01,WINONA,85,016,RIDGEWAY EL.,85,65,14,8,0,5,65,14,8,0,5,10
99-00,0861,01,WINONA,85,017,DAKOTA EL.,85,81,3,7,0,12,81,3,7,0,12,10
99-00,0861,01,WINONA,85,019,WINONA A.L.C.,85,91,20,6,0,3,91,20,6,0,3,10
99-00,0876,01,ANNANDALE,86,001,BENDIX EL.,86,717,94,80,3,69,740,94,80,3,92,07W
99-00,0876,01,ANNANDALE,86,002,ANNANDALE MIDDLE,86,630,76,68,3,70,630,76,68,3,70,07W
99-00,0876,01,ANNANDALE,86,003,ANNANDALE SR.,86,603,54,49,1,71,603,54,49,1,71,07W
99-00,0877,01,BUFFALO,86,010,PARKSIDE EL,86,612,62,86,0,67,612,62,86,0,67,07W
99-00,0877,01,BUFFALO,86,015,BUFFALO ECSE PROGRAM,86,0,0,0,0,0,32,4,0,0,32,07W
99-00,0877,01,BUFFALO,86,020,HANOVER EL.,86,459,14,21,0,38,459,14,21,0,38,07W
99-00,0877,01,BUFFALO,86,030,BUFFALO MIDDLE,86,1165,115,111,0,155,1165,115,111,0,155,07W
99-00,0877,01,BUFFALO,86,040,BUFFALO SR.,86,1557,109,127,0,185,1557,109,127,0,185,07W
99-00,0877,01,BUFFALO,86,045,BUFFALO AREA LEARNING PROGRAM,86,27,4,2,0,3,27,4,2,0,3,07W
99-00,0877,01,BUFFALO,86,050,MONTROSE EL.,86,271,76,41,0,30,271,76,41,0,30,07W
99-00,0877,01,BUFFALO,86,060,TATANKA EL,86,528,74,59,0,60,528,74,59,0,60,07W
99-00,0877,01,BUFFALO,86,070,DISCOVERY EL,86,145,7,23,0,12,145,7,23,0,12,07W
99-00,0879,01,DELANO,86,010,DELANO EL.,86,550,41,29,0,62,550,41,29,0,62,07W
99-00,0879,01,DELANO,86,015,DELANO MIDDLE,86,544,27,28,0,60,544,27,28,0,60,07W
99-00,0879,01,DELANO,86,020,DELANO SR.,86,602,33,14,0,57,602,33,14,0,57,07W
99-00,0881,01,MAPLE LAKE,86,010,MAPLE LAKE EL.,86,436,41,45,0,51,445,41,45,0,60,07W
99-00,0881,01,MAPLE LAKE,86,020,MAPLE LAKE SEC.,86,497,31,38,0,39,497,31,38,0,39,07W
99-00,0882,01,MONTICELLO,86,010,PINEWOOD EL.,86,677,61,55,0,91,740,61,55,0,154,07W
99-00,0882,01,MONTICELLO,86,020,MONTICELLO SR.,86,1082,68,75,1,130,1082,68,75,1,130,07W
99-00,0882,01,MONTICELLO,86,030,MONTICELLO MIDDLE,86,852,74,72,1,119,852,74,72,1,119,07W
99-00,0882,01,MONTICELLO,86,040,MONTICELLO ALTERN. PROGRAM,86,50,0,0,0,0,50,0,0,0,0,07W
99-00,0882,01,MONTICELLO,86,050,LITTLE MOUNTAIN EL.,86,381,64,59,0,56,395,64,59,0,70,07W
99-00,0882,01,MONTICELLO,86,060,EASTVIEW EL.,86,417,22,19,0,29,418,22,19,0,30,07W
99-00,0883,01,ROCKFORD,86,001,ROCKFORD SEC.,86,613,47,44,0,83,613,47,44,0,83,07W
99-00,0883,01,ROCKFORD,86,002,ROCKFORD EL.,86,511,65,47,5,46,522,68,48,5,57,07W
99-00,0883,01,ROCKFORD,86,003,ROCKFORD INTERMEDIATE EL.,86,558,57,49,6,81,558,57,49,6,81,07W
99-00,0885,01,ST. MICHAEL-ALBERTVILLE,86,010,ALBERTVILLE PRIMARY EL.,86,566,25,12,1,25,593,25,12,1,52,07W
99-00,0885,01,ST. MICHAEL-ALBERTVILLE,86,020,ST. MICHAEL-ALBERTVILLE SR.,86,727,22,24,0,59,727,22,24,0,59,07W
99-00,0885,01,ST. MICHAEL-ALBERTVILLE,86,030,ST. MICHAEL-ALBERTVILLE JR.,86,427,17,16,0,35,427,17,16,0,35,07W
99-00,0885,01,ST. MICHAEL-ALBERTVILLE,86,040,ST. MICHAEL EL.,86,851,41,35,1,81,851,41,35,1,81,07W
99-00,0891,01,CANBY,87,010,CANBY SEC.,87,419,83,62,0,66,419,83,62,0,66,06W
99-00,0891,01,CANBY,87,020,CANBY EL.,87,339,107,69,0,70,347,107,72,0,78,06W
99-00,0911,01,CAMBRIDGE-ISANTI,30,110,CAMBRIDGE EL.,30,846,142,67,5,61,885,147,68,5,100,07E
99-00,0911,01,CAMBRIDGE-ISANTI,30,120,ISANTI EL.,30,668,125,88,1,42,668,125,88,1,42,07E
99-00,0911,01,CAMBRIDGE-ISANTI,30,130,SCHOOL FOR SEASONS EL,30,123,17,18,0,13,123,17,18,0,13,07E
99-00,0911,01,CAMBRIDGE-ISANTI,30,310,CAMBRIDGE MIDDLE,30,715,77,65,5,42,715,77,65,5,42,07E
99-00,0911,01,CAMBRIDGE-ISANTI,30,320,ISANTI MIDDLE,30,614,92,69,0,40,614,92,69,0,40,07E
99-00,0911,01,CAMBRIDGE-ISANTI,30,330,MN CENTER,30,169,16,30,4,15,169,16,30,4,15,07E
99-00,0911,01,CAMBRIDGE-ISANTI,30,350,CAMBRIDGE-ISANTI HIGH,30,1531,157,116,0,117,1531,157,116,0,117,07E
99-00,0912,01,MILACA,48,010,MILACA EL.,48,888,197,131,0,83,907,200,132,0,102,07E
99-00,0912,01,MILACA,48,030,MILACA SECONDARY,48,852,145,148,0,81,852,145,148,0,81,07E
99-00,0912,01,MILACA,48,040,MILACA A.L.C.,48,1,0,0,0,0,1,0,0,0,0,07E
99-00,0912,01,MILACA,48,050,RUM RIVER NORTH DAY TREATMENT,48,15,10,1,0,15,15,10,1,0,15,07E
99-00,0914,01,ULEN-HITTERDAL,14,001,ULEN-HITTERDAL EL.,14,140,33,20,0,17,140,33,20,0,17,04
99-00,0914,01,ULEN-HITTERDAL,14,002,ULEN-HITTERDAL SEC.,14,167,40,19,0,32,167,40,19,0,32,04
99-00,0915,52,SOUTHERN PLAINS ED. COOP.,46,010,SOUTHERN PLAINS ED. COOP.,46,0,0,0,0,0,72,18,3,0,72,09
99-00,0915,52,SOUTHERN PLAINS ED. COOP.,46,020,SOUTHERN PLAINS A.L.C.,46,84,31,4,0,35,84,31,4,0,35,09
99-00,0915,52,SOUTHERN PLAINS ED. COOP.,46,030,SOUTHERN PLAINS A.L.C. WINNEBAGO,22,62,20,12,0,30,62,20,12,0,30,09
99-00,0915,52,SOUTHERN PLAINS ED. COOP.,46,040,CHAIN OF LAKES-JUVENILE RESOURCE CN,46,11,1,0,0,8,11,1,0,0,8,09
99-00,0915,52,SOUTHERN PLAINS ED. COOP.,46,050,S.PLAINS TARGETED SERVICES,46,5,1,0,0,3,5,1,0,0,3,09
99-00,0915,52,SOUTHERN PLAINS ED. COOP.,46,060,ADOLESCENT TREATMENT CENTER,22,16,0,0,0,6,16,0,0,0,6,09
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,015,TRANSITION PROGRAM - MAIN CAMPUS,82,100,30,5,0,100,100,30,5,0,100,11
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,036,CAPITOL VIEW CENTER,82,86,32,9,0,86,86,32,9,0,86,11
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,049,OTTER LAKE SCHOOL,82,19,7,1,0,19,19,7,1,0,19,11
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,050,VALLEY CROSSING SPECIAL ED,82,11,1,1,0,11,11,1,1,0,11,11
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,051,JOHN GLENN SCHOOL,82,27,8,0,0,27,27,8,0,0,27,11
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,053,ROSEVILLE AREA MIDDLE SCHOOL,82,13,4,2,0,13,13,4,2,0,13,11
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,056,"W.B.L. HIGH, SOUTH CAMPUS",82,96,43,3,0,96,96,43,3,0,96,11
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,063,N.E. METRO A.L.C.,82,124,5,0,0,19,124,5,0,0,19,11
99-00,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,068,DAY TRAINING & HABILITATION,82,25,16,2,0,25,25,16,2,0,25,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,030,"INTERM. 917-DCTC, SP. ED.",19,77,16,2,0,77,77,16,2,0,77,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,032,SO. ST. PAUL JR./SR. HIGH,19,28,5,4,0,28,28,5,4,0,28,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,033,917 LINCOLN CENTER TS,19,6,1,1,0,6,6,1,1,0,6,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,044,"CEDAR SCHOOL, D/HOH,E.C.",19,1,1,0,0,1,9,3,0,0,9,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,046,IDEA/THOMPSON HEIGHTS SCHOOL,19,84,43,5,0,83,84,43,5,0,83,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,048,917 NICOLLET JR HI SP ED,19,5,1,1,0,5,5,1,1,0,5,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,051,IDEA/APPLE VALLEY CAMPUS,19,12,3,0,0,12,12,3,0,0,12,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,060,GIDEON POND EL. SP. ED.,19,11,3,0,0,11,11,3,0,0,11,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,061,AKIN ROAD EL.,19,8,2,0,0,7,8,2,0,0,7,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,064,917 FARMINGTON HS.,19,8,3,0,0,8,8,3,0,0,8,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,065,917 FRIENDLY HILLS MIDDLE SCHOOL,19,8,0,0,0,8,8,0,0,0,8,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,066,917 INVER GROVE MIDDLE SCHOOL,19,9,1,0,0,9,9,1,0,0,9,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,067,917 LAKEVILLE SR. HIGH,19,20,6,0,0,20,20,6,0,0,20,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,070,917 SIBLEY HIGH SCHOOL,19,9,3,0,0,9,9,3,0,0,9,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,071,DAKOTA CO. A.L.C.,19,181,1,0,0,0,181,1,0,0,0,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,073,917 HASTINGS HIGH SCHOOL,19,4,0,0,0,4,4,0,0,0,4,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,074,PINE BEND ELEMENTARY,19,19,9,2,0,19,25,9,2,0,25,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,100,YOUTH TRANSITION PROGRAM (YTP),19,53,9,0,0,40,53,9,0,0,40,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,101,917 CRISTA MCAULIFFE EL,19,4,1,0,0,4,5,1,0,0,5,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,103,IDEA/FARMINGTON CAMPUS,19,15,4,0,0,15,15,4,0,0,15,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,105,JUVENILE SERVICES CENTER,19,44,34,0,0,29,44,34,0,0,29,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,216,MCQUIRE JR HI,00,9,1,1,0,9,9,1,1,0,9,11
99-00,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,760,917 HERITAGE MIDDLE SCH,19,4,1,0,0,4,4,1,0,0,4,11
99-00,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,56,020,YOUTH EDUCATIONAL SERVICES,56,109,22,3,0,2,109,22,3,0,2,04
99-00,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,010,CARVER-SCOTT EDUCATIONAL COOP.,10,81,10,3,0,79,81,10,3,0,79,11
99-00,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,020,CARVER A.L.C.,10,113,7,0,0,11,113,7,0,0,11,11
99-00,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,863,SCOTT A.L.C.,10,134,5,1,0,3,134,5,1,0,3,11
99-00,0935,52,FERGUS FALLS AREA SP ED COOP,56,010,FERGUS FALLS AREA SP ED COOP,56,29,9,2,0,25,73,9,2,0,69,04
99-00,0937,52,CROW RIVER SP ED COOP,43,042,EARLY INTERVENTION PROGRAM,43,0,0,0,0,0,18,0,0,0,18,06E
99-00,0937,52,CROW RIVER SP ED COOP,43,043,SHELTER ALTERNATIVE PROGRAM,43,5,4,0,0,3,5,4,0,0,3,06E
99-00,0937,52,CROW RIVER SP ED COOP,43,044,PASSAGES ALTERNATIVE PROGRAM,43,6,6,0,0,6,6,6,0,0,6,06E
99-00,0937,52,CROW RIVER SP ED COOP,43,047,TRANSITIONS ALTERNATIVE PROGRAM,43,22,21,0,0,19,22,21,0,0,19,06E
99-00,0938,52,MEEKER & WRIGHT SP ED COOP,86,002,MEEKER-WRIGHT SP ED-EARLY CHILDHOOD,86,0,0,0,0,0,39,0,0,0,39,06E
99-00,0938,52,MEEKER & WRIGHT SP ED COOP,86,011,CORNERSTONE LEVEL 5,86,10,4,0,0,10,10,4,0,0,10,06E
99-00,0938,52,MEEKER & WRIGHT SP ED COOP,86,012,CORNERSTONE DAY TREATMENT PROGRAM,86,14,6,0,0,14,14,6,0,0,14,06E
99-00,0938,52,MEEKER & WRIGHT SP ED COOP,86,016,VILLAGE RANCH ALTERNATIVE PROGRAM,86,18,18,0,0,11,18,18,0,0,11,06E
99-00,0938,52,MEEKER & WRIGHT SP ED COOP,86,018,EASTERN WRIGHT DAY TREATMENT,86,3,3,0,0,3,3,3,0,0,3,06E
99-00,0938,52,MEEKER & WRIGHT SP ED COOP,86,019,WESTSIDE ALTERNATIVE PROGRAM,86,9,8,0,0,0,9,8,0,0,0,06E
99-00,0957,51,OAK LAND VOC CNTR,30,020,OAK LAND A.L.C.,30,291,13,23,0,16,291,13,23,0,16,07E
99-00,0966,51,WRIGHT TECH CNTR,86,020,WRIGHT TECH. CNTR. A.L.C.,86,106,0,0,0,0,106,0,0,0,0,07W
99-00,0966,51,WRIGHT TECH CNTR,86,021,WRIGHT TECH ALC MIDDLE,86,4,0,0,0,0,4,0,0,0,0,07W
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,010,MRVSEC/INFANTS,70,0,0,0,0,0,39,0,0,0,39,11
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,020,MRVSEC/LIFESKILLS,70,10,1,0,0,10,10,1,0,0,10,11
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,030,MRVSEC/RIVER VALLEY ED CENTER,70,62,14,4,0,62,62,14,4,0,62,11
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,040,MRVSEC/TRANSITION,70,13,0,0,0,13,13,0,0,0,13,11
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,050,MRVSEC/ED CENTER,70,19,3,0,0,19,19,3,0,0,19,11
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,394,MRVSEC/MONTGOMERY,40,15,5,2,0,15,15,5,2,0,15,11
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,716,MRVSEC/BELLE PLAINE,70,4,0,0,0,3,13,0,0,0,12,11
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,717,MRVSEC/JORDAN,70,17,2,1,0,17,17,2,1,0,17,11
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,719,MRVSEC/PRIOR LAKE,70,66,8,2,0,66,96,8,2,0,96,11
99-00,0993,52,MINNESOTA RIVER VALLEY SP ED COOP,70,721,MRVSEC/NEW PRAGUE,70,44,8,2,0,44,59,8,2,0,59,11
99-00,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,07,010,LK CRYSTAL EL.,07,342,42,42,0,71,367,47,43,0,96,09
99-00,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,07,020,LK CRYSTAL WELLCOME MEMORIAL EL.,07,163,26,25,0,24,163,26,25,0,24,09
99-00,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,07,025,LK CRYSTAL-WELLCOME MEMORIAL MIDDLE,07,142,25,13,0,20,142,25,13,0,20,09
99-00,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,07,030,LK CRYSTAL-WELLCOME MEMORIAL SR.,07,390,40,20,1,49,390,40,20,1,49,09
99-00,2125,01,TRITON,20,002,TRITON INTERMEDIATE,20,283,41,30,0,44,283,41,30,0,44,10
99-00,2125,01,TRITON,20,010,TRITON ELEMENTARY,20,322,59,30,0,36,336,59,30,0,50,10
99-00,2125,01,TRITON,20,020,TRITON HIGH SCHOOL,20,587,48,34,0,54,587,48,34,0,54,10
99-00,2134,01,UNITED SOUTH CENTRAL,22,003,USC MIDDLE,22,294,54,42,10,43,294,54,42,10,43,09
99-00,2134,01,UNITED SOUTH CENTRAL,22,004,SOBER SCHOOL,22,1,0,0,0,0,1,0,0,0,0,09
99-00,2134,01,UNITED SOUTH CENTRAL,22,010,USC EL.,22,332,73,71,7,73,354,73,71,7,95,09
99-00,2134,01,UNITED SOUTH CENTRAL,22,020,UNITED SOUTH CENTRAL SR.,22,414,40,48,6,38,414,40,48,6,38,09
99-00,2135,01,MAPLE RIVER,07,010,MAPLETON EL.,07,213,32,28,0,38,223,32,28,0,48,09
99-00,2135,01,MAPLE RIVER,07,020,MAPLE RIVER SR.,07,438,41,59,0,68,438,41,59,0,68,09
99-00,2135,01,MAPLE RIVER,07,025,MINNESOTA LAKE EL.,22,122,24,14,0,18,122,24,14,0,18,09
99-00,2135,01,MAPLE RIVER,07,030,MINNESOTA LAKE MIDDLE,22,146,15,19,0,24,146,15,19,0,24,09
99-00,2135,01,MAPLE RIVER,07,035,GOOD THUNDER EL.,07,198,31,26,0,33,198,31,26,0,33,09
99-00,2135,01,MAPLE RIVER,07,040,AMBOY MIDDLE,07,149,28,16,0,22,149,28,16,0,22,09
99-00,2137,01,KINGSLAND,23,015,KINGSLAND EL.,23,413,62,49,0,70,426,65,51,0,83,10
99-00,2137,01,KINGSLAND,23,020,KINGSLAND MIDDLE,23,215,36,24,0,33,215,36,24,0,33,10
99-00,2137,01,KINGSLAND,23,025,KINGSLAND SR.,23,355,39,32,0,51,355,39,32,0,51,10
99-00,2137,01,KINGSLAND,23,030,KINGSLAND ALTERNATIVE PROGRAM,23,18,3,4,0,1,18,3,4,0,1,10
99-00,2142,01,ST. LOUIS COUNTY,69,010,BABBITT EL.,69,235,56,36,0,23,247,58,37,0,35,03
99-00,2142,01,ST. LOUIS COUNTY,69,016,ALBROOK EL.,69,198,66,27,0,33,209,68,27,0,44,03
99-00,2142,01,ST. LOUIS COUNTY,69,017,ALBROOK SEC.,69,196,70,17,0,51,196,70,17,0,51,03
99-00,2142,01,ST. LOUIS COUNTY,69,020,TOWER-SOUDAN EL.,69,170,25,14,0,17,170,25,14,0,17,03
99-00,2142,01,ST. LOUIS COUNTY,69,030,TOWER-SOUDAN SEC.,69,174,29,10,0,23,174,29,10,0,23,03
99-00,2142,01,ST. LOUIS COUNTY,69,035,BABBITT SEC.,69,236,51,20,0,23,236,51,20,0,23,03
99-00,2142,01,ST. LOUIS COUNTY,69,095,CHERRY SEC.,69,246,39,25,0,26,246,39,25,0,26,03
99-00,2142,01,ST. LOUIS COUNTY,69,096,CHERRY EL.,69,204,57,42,0,25,210,59,43,0,31,03
99-00,2142,01,ST. LOUIS COUNTY,69,100,COTTON EL.,69,117,39,10,0,10,119,39,11,0,12,03
99-00,2142,01,ST. LOUIS COUNTY,69,101,COTTON SEC.,69,160,44,17,0,27,160,44,17,0,27,03
99-00,2142,01,ST. LOUIS COUNTY,69,114,COOK EL.,69,237,55,32,0,41,243,55,32,0,47,03
99-00,2142,01,ST. LOUIS COUNTY,69,115,COOK SEC.,69,306,52,29,0,44,306,52,29,0,44,03
99-00,2142,01,ST. LOUIS COUNTY,69,142,ORR EL.,69,127,30,18,0,22,129,32,18,0,24,03
99-00,2142,01,ST. LOUIS COUNTY,69,210,ORR SEC.,69,162,38,27,0,32,162,38,27,0,32,03
99-00,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,010,MORRISTOWN EL.,66,155,27,29,6,29,161,27,29,6,35,09
99-00,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,020,WATERVILLE-ELYSIAN-MORRISTOWN JR.,66,178,30,27,3,31,178,30,27,3,31,09
99-00,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,030,WATERVILLE EL.,40,288,51,38,9,73,316,51,38,9,101,09
99-00,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,035,ELYSIAN EL.,40,106,17,12,0,21,106,17,12,0,21,09
99-00,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,040,WATERVILLE-ELYSIAN-MORRISTOWN SR.,40,340,28,33,2,44,340,28,33,2,44,09
99-00,2144,01,CHISAGO LAKES,13,001,CHISAGO LAKES EL.,13,624,51,40,0,39,658,53,43,0,73,07E
99-00,2144,01,CHISAGO LAKES,13,002,LAKESIDE EL.,13,503,40,31,1,37,503,40,31,1,37,07E
99-00,2144,01,CHISAGO LAKES,13,003,CHISAGO LAKES MIDDLE,13,833,84,52,11,71,833,84,52,11,71,07E
99-00,2144,01,CHISAGO LAKES,13,004,CHISAGO LAKES SR.,13,1067,83,50,0,97,1067,83,50,0,97,07E
99-00,2144,01,CHISAGO LAKES,13,006,TAYLORS FALLS EL.,13,438,70,39,18,40,438,70,39,18,40,07E
99-00,2144,01,CHISAGO LAKES,13,007,TRIO PROGRAM,13,37,2,3,0,2,37,2,3,0,2,07E
99-00,2144,01,CHISAGO LAKES,13,610,CHISAGO LAKES A.L.C.,13,45,4,6,0,4,45,4,6,0,4,07E
99-00,2149,01,MINNEWASKA,61,010,NORDGAARD EL.,61,407,94,76,0,48,407,94,76,0,48,04
99-00,2149,01,MINNEWASKA,61,020,STARBUCK EL.,61,303,97,48,0,38,314,97,48,0,49,04
99-00,2149,01,MINNEWASKA,61,030,VILLARD EL.,61,89,21,26,0,10,89,21,26,0,10,04
99-00,2149,01,MINNEWASKA,61,050,MINNEWASKA SEC.,61,913,170,138,5,92,913,170,138,5,92,04
99-00,2154,01,EVELETH-GILBERT,69,010,FRANKLIN EL.,69,559,138,54,0,63,568,138,54,0,72,03
99-00,2154,01,EVELETH-GILBERT,69,020,NELLE SHEAN EL.,69,184,32,24,0,17,184,32,24,0,17,03
99-00,2154,01,EVELETH-GILBERT,69,030,EVELETH-GILBERT JR.,69,381,43,23,0,40,381,43,23,0,40,03
99-00,2154,01,EVELETH-GILBERT,69,040,EVELETH-GILBERT SR.,69,347,32,11,0,18,347,32,11,0,18,03
99-00,2155,01,WADENA-DEER CREEK,80,001,WADENA-DEER CREEK SR.,80,738,168,92,0,73,738,168,92,0,73,05
99-00,2155,01,WADENA-DEER CREEK,80,002,WADENA-DEER CREEK EL,80,664,222,116,0,110,685,233,116,0,131,05
99-00,2159,01,BUFFALO LAKE-HECTOR,65,010,BUFFALO LAKE-HECTOR EL.,65,273,72,32,26,26,276,73,32,26,29,06E
99-00,2159,01,BUFFALO LAKE-HECTOR,65,020,BUFFALO LAKE-HECTOR SEC.,65,384,55,36,0,31,384,55,36,0,31,06E
99-00,2164,01,DILWORTH-GLYNDON-FELTON,14,001,DILWORTH EL.,14,390,101,51,14,60,395,101,51,14,65,04
99-00,2164,01,DILWORTH-GLYNDON-FELTON,14,002,GLYNDON-FELTON EL.,14,338,77,39,8,52,346,77,39,8,60,04
99-00,2164,01,DILWORTH-GLYNDON-FELTON,14,003,DILWORTH-GLYNDON-FELTON JR.,14,227,45,28,6,29,227,45,28,6,29,04
99-00,2164,01,DILWORTH-GLYNDON-FELTON,14,004,DILWORTH-GLYNDON-FELTON SR.,14,360,44,29,0,36,360,44,29,0,36,04
99-00,2165,01,HINCKLEY-FINLAYSON,58,010,HINCKLEY EL.,58,499,174,77,0,42,503,174,77,0,46,07E
99-00,2165,01,HINCKLEY-FINLAYSON,58,020,HINCKLEY-FINLAYSON SEC.,58,545,95,50,1,39,545,95,50,1,39,07E
99-00,2165,01,HINCKLEY-FINLAYSON,58,030,FINLAYSON EL.,58,111,37,9,2,16,112,37,9,2,17,07E
