dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
03-04,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,056,"W.B.L. HIGH, SOUTH CAMPUS",82,104,40,4,0,104,104,40,4,0,104,11
03-04,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,063,N.E. METRO ALC,62,143,0,0,0,13,143,0,0,0,13,11
03-04,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,065,N.E.METRO ALC WEST CAMPUS,62,86,0,0,0,13,86,0,0,0,13,11
03-04,0916,06,N.E. METRO INTERMEDIATE DIST. 916,82,068,W.E.L.S.,82,32,18,0,0,32,32,18,0,0,32,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,030,INTERM. 917-DCTC SP. ED.,19,71,16,7,0,69,71,16,7,0,69,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,032,917 SO. ST. PAUL JR./SR. HIGH,19,4,1,0,0,4,4,1,0,0,4,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,044,"CEDAR SCHOOL, D/HOH,E.C.",19,0,0,0,0,0,14,0,0,0,14,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,046,IDEA/THOMPSON HEIGHTS SCHOOL,19,54,21,5,0,54,54,21,5,0,54,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,048,917 NICOLLET JR HI SP ED,19,6,2,1,0,6,6,2,1,0,6,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,051,IDEA/APPLE VALLEY CAMPUS,19,16,2,0,0,13,16,2,0,0,13,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,060,GIDEON POND EL. 917 SP. ED.,19,16,5,0,0,16,16,5,0,0,16,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,061,917 AKIN ROAD EL.,19,4,0,0,0,4,4,0,0,0,4,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,064,917 FARMINGTON HS.,19,6,1,0,0,6,6,1,0,0,6,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,067,917 LAKEVILLE SR. HIGH,19,19,6,1,0,19,19,6,1,0,19,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,070,917 SIBLEY HIGH SCHOOL,19,6,2,0,0,6,6,2,0,0,6,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,071,DAKOTA CTY. ALC,19,195,0,0,0,28,195,0,0,0,28,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,072,917 HASTINGS MIDDLE SCHOOL,19,4,0,0,0,4,4,0,0,0,4,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,073,917 HASTINGS HIGH SCHOOL,19,6,1,0,0,6,6,1,0,0,6,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,074,917 PINE BEND ELEMENTARY,19,15,0,1,0,15,15,0,1,0,15,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,076,917 SIMLEY HIGH SCHOOL SP. ED.,19,6,4,0,0,6,6,4,0,0,6,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,100,YOUTH TRANSITION PROGRAM (YTP),19,73,24,8,0,55,73,24,8,0,55,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,101,917 CRISTA MCAULIFFE EL,19,4,2,0,0,4,6,2,0,0,6,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,103,IDEA/FARMINGTON CAMPUS,19,15,4,1,0,14,15,4,1,0,14,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,105,JUVENILE SERVICES CENTER,19,45,0,0,0,20,45,0,0,0,20,11
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,19,216,917 MCQUIRE JR HI,19,10,5,0,0,10,10,5,0,0,10,11
03-04,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,56,020,YOUTH EDUCATIONAL SERVICES,56,67,22,3,0,5,67,22,3,0,5,04
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,010,CARVER-SCOTT EDUCATIONAL COOP.,10,71,8,1,0,68,71,8,1,0,68,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,011,CSEC SPECIAL ED. WESTONKA,10,2,0,0,0,2,2,0,0,0,2,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,013,CSEC SPECIAL ED. WACONIA,10,8,2,2,0,8,8,2,2,0,8,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,020,CARVER ALC,10,134,6,3,0,10,134,6,3,0,10,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,021,CSEC ALC WESTONKA,10,45,0,0,0,5,45,0,0,0,5,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,022,CSEC ALC WEST CARVER,10,13,0,0,0,0,13,0,0,0,0,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,025,CSEC ALC C SB,10,7,0,0,0,0,7,0,0,0,0,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,026,CSEC ALC C IND,10,22,0,0,0,0,22,0,0,0,0,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,863,SCOTT ALC,10,32,0,0,0,2,32,0,0,0,2,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,864,CSEC ALC NEWLEMONT,10,19,0,0,0,0,19,0,0,0,0,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,865,CSEC ALC JUVENILE ALTERNITIVE,10,4,0,0,0,0,4,0,0,0,0,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,868,CSEC ALC S SB,10,1,0,0,0,0,1,0,0,0,0,11
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,10,869,CSEC ALC S IND,10,5,0,0,0,0,5,0,0,0,0,11
03-04,0935,52,FERGUS FALLS AREA SP. ED. COOP.,56,010,FERGUS FALLS AREA SP. ED. COOP.,56,20,5,2,0,19,74,5,2,0,73,04
03-04,0937,52,CROW RIVER SP. ED. COOP.,43,042,EARLY INTERVENTION PROGRAM,43,0,0,0,0,0,41,0,0,0,41,06E
03-04,0937,52,CROW RIVER SP. ED. COOP.,43,047,TRANSITIONS ALTERNATIVE PROGRAM,43,22,16,1,0,20,22,16,1,0,20,06E
03-04,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION,86,002,MEEKER-WRIGHT SP ED-EARLY CHILDHOOD,86,0,0,0,0,0,43,0,3,0,43,07W
03-04,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION,86,011,CORNERSTONE LEVEL 5 PROGRAM,86,11,2,0,0,11,11,2,0,0,11,07W
03-04,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION,86,012,CORNERSTONE DAY TREATMENT PROGRAM,86,12,5,0,0,12,12,5,0,0,12,07W
03-04,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION,86,016,VILLAGE RANCH ALTERNATIVE PROGRAM,86,31,30,0,0,21,31,30,0,0,21,07W
03-04,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION,86,018,EASTERN WRIGHT DAY TREATMENT,86,5,2,1,0,5,5,2,1,0,5,07W
03-04,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION,86,019,WESTSIDE ALTERNATIVE PROGRAM,86,13,13,0,0,5,13,13,0,0,5,07W
03-04,0957,51,OAK LAND VOC. CNTR.,30,020,OAK LAND ALC,30,302,18,9,0,15,302,18,9,0,15,07E
03-04,0966,51,WRIGHT TECH. CTR.,86,020,WRIGHT TECH. CTR. ALC,86,132,1,3,0,0,132,1,3,0,0,07W
03-04,0966,51,WRIGHT TECH. CTR.,86,021,WRIGHT TECH ALC MIDDLE,86,3,0,0,0,0,3,0,0,0,0,07W
03-04,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,42,015,TRI COUNTY CHILDRENS DAY TREATMENT,17,11,5,3,0,11,11,5,3,0,11,08
03-04,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,42,016,RED ROCK RIDGE SETTING IV,17,9,3,0,0,9,9,3,0,0,9,08
03-04,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,42,017,RED ROCK RIDGE AREA LEARNING CNTR,17,42,18,7,0,8,42,18,7,0,8,08
03-04,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,42,020,BELVIEW LEARNING CENTER,12,6,3,1,0,6,6,3,1,0,6,08
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,010,MINNESOTA RIVER VALLEY SP. ED. COOP,70,0,0,0,0,0,42,0,0,0,42,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,016,MRVSEC/BELLE PLAINE EL.,70,0,0,0,0,0,8,0,0,0,8,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,017,MRVSEC/JORDAN HS,70,17,5,2,0,17,17,5,2,0,17,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,019,NORTHGATE,70,0,0,0,0,0,37,0,0,0,37,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,020,MRVSEC/SHKPE TRANSITIONS,70,55,8,4,0,55,55,8,4,0,55,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,030,MRVSEC/RIVER VALLEY ED CENTER,70,39,13,3,0,39,39,13,3,0,39,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,050,MRVSEC/ED CENTER,70,14,1,0,0,14,14,1,0,0,14,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,094,MRVSEC/MONTGOMERY MIDDLE SCHOOL,40,10,4,0,0,10,10,4,0,0,10,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,117,MRVSEC/JORDAN EL.,70,7,0,0,0,7,11,0,0,0,11,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,119,MRVSEC/FIVE HAWKS EL,70,23,3,0,0,23,23,3,0,0,23,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,217,MRVSEC/JORDAN MID SP ED,70,7,3,0,0,7,7,3,0,0,7,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,319,MRVSEC/OAKRIDGE EL,70,23,4,2,0,23,23,4,2,0,23,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,519,MRVSEC/HIDDEN OAKS MIDDLE SCH,70,13,2,0,0,13,13,2,0,0,13,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,619,MRVSEC/PRIOR LAKE HISG SCHOOL,70,27,1,0,0,27,27,1,0,0,27,11
03-04,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,70,719,MRVSEC/PONDS EDGE,70,9,0,0,0,9,9,0,0,0,9,11
03-04,1000,70,PERPICH CENTER FOR ARTS EDUCATION,27,010,PERPICH CENTER FOR ARTS EDUCATION,27,274,12,6,0,17,274,12,6,0,17,11
03-04,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,07,010,LK CRYSTAL WELCOME MEMORIAL EL.,07,391,68,49,0,80,405,70,49,0,94,09
03-04,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,07,030,LK CRYSTAL-WELLCOME MEMORIAL SEC.,07,396,35,42,0,49,396,35,42,0,49,09
03-04,2125,01,TRITON,20,002,TRITON MIDDLE SCHOOL,20,248,53,24,18,51,248,53,24,18,51,10
03-04,2125,01,TRITON,20,010,TRITON PRIMARY EL.,20,388,109,40,50,56,401,112,40,50,69,10
03-04,2125,01,TRITON,20,020,TRITON SEC.,20,459,48,38,6,69,459,48,38,6,69,10
03-04,2134,01,UNITED SOUTH CENTRAL,22,003,USC MID.,22,297,78,67,10,69,297,78,67,10,69,09
03-04,2134,01,UNITED SOUTH CENTRAL,22,004,SOBER SCHOOL,22,19,14,0,0,0,19,14,0,0,0,09
03-04,2134,01,UNITED SOUTH CENTRAL,22,010,USC EL.,22,286,93,54,16,32,304,95,55,16,50,09
03-04,2134,01,UNITED SOUTH CENTRAL,22,020,UNITED SOUTH CENTRAL SR.,22,372,76,42,1,37,372,76,42,1,37,09
03-04,2135,01,MAPLE RIVER,07,010,MAPLE RIVER CENTRAL ELEMENTARY,07,226,34,24,0,38,245,34,24,0,57,09
03-04,2135,01,MAPLE RIVER,07,020,MAPLE RIVER SR.,07,439,60,31,0,88,439,60,31,0,88,09
03-04,2135,01,MAPLE RIVER,07,025,MAPLE RIVER EAST EL.,22,102,18,20,1,26,102,18,20,1,26,09
03-04,2135,01,MAPLE RIVER,07,030,MAPLE RIVER EAST MID.,22,141,16,19,0,29,141,16,19,0,29,09
03-04,2135,01,MAPLE RIVER,07,035,MAPLE RIVER WEST EL.,07,191,40,31,5,35,191,40,31,5,35,09
03-04,2135,01,MAPLE RIVER,07,040,MAPLE RIVER WEST MID.,07,157,26,12,0,28,157,26,12,0,28,09
03-04,2137,01,KINGSLAND,23,015,KINGSLAND EL.,23,356,44,38,0,50,369,47,40,0,63,10
03-04,2137,01,KINGSLAND,23,020,KINGSLAND MID.,23,214,25,23,0,37,214,25,23,0,37,10
03-04,2137,01,KINGSLAND,23,025,KINGSLAND SR.,23,283,21,21,0,43,283,21,21,0,43,10
03-04,2137,01,KINGSLAND,23,030,KINGSLAND ALTERNATIVE PROGRAM,23,15,1,1,0,4,15,1,1,0,4,10
03-04,2142,01,ST. LOUIS COUNTY,69,010,BABBITT EL.,69,178,49,25,0,19,185,53,25,0,26,03
03-04,2142,01,ST. LOUIS COUNTY,69,016,ALBROOK EL.,69,204,69,23,0,29,209,71,23,0,34,03
03-04,2142,01,ST. LOUIS COUNTY,69,017,ALBROOK SEC.,69,188,54,21,0,49,188,54,21,0,49,03
03-04,2142,01,ST. LOUIS COUNTY,69,020,TOWER-SOUDAN EL.,69,144,67,15,0,21,150,73,15,0,27,03
03-04,2142,01,ST. LOUIS COUNTY,69,030,TOWER-SOUDAN SEC.,69,151,35,12,0,19,151,35,12,0,19,03
03-04,2142,01,ST. LOUIS COUNTY,69,035,BABBITT SEC.,69,217,64,20,0,23,217,64,20,0,23,03
03-04,2142,01,ST. LOUIS COUNTY,69,095,CHERRY SEC.,69,210,45,31,0,32,210,45,31,0,32,03
03-04,2142,01,ST. LOUIS COUNTY,69,096,CHERRY EL.,69,164,47,19,0,24,170,49,21,0,30,03
03-04,2142,01,ST. LOUIS COUNTY,69,100,COTTON EL.,69,81,28,15,0,17,81,28,15,0,17,03
03-04,2142,01,ST. LOUIS COUNTY,69,101,COTTON SEC.,69,124,38,7,0,22,124,38,7,0,22,03
03-04,2142,01,ST. LOUIS COUNTY,69,114,COOK EL.,69,213,70,27,2,33,223,74,28,2,43,03
03-04,2142,01,ST. LOUIS COUNTY,69,115,COOK SEC.,69,259,62,34,1,50,259,62,34,1,50,03
03-04,2142,01,ST. LOUIS COUNTY,69,142,ORR EL.,69,100,27,18,0,16,102,29,18,0,18,03
03-04,2142,01,ST. LOUIS COUNTY,69,210,ORR SEC.,69,147,44,24,0,31,147,44,24,0,31,03
03-04,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,010,MORRISTOWN EL.,66,131,34,16,6,26,146,34,16,6,41,09
03-04,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,020,WATERVILLE-ELYSIAN-MORRISTOWN JR.,66,147,29,14,1,29,147,29,14,1,29,09
03-04,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,030,WATERVILLE EL.,40,296,58,36,3,58,311,58,36,3,73,09
03-04,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,035,ELYSIAN EL.,40,113,18,11,1,17,113,18,11,1,17,09
03-04,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,40,040,WATERVILLE-ELYSIAN-MORRISTOWN SR.,40,303,28,28,4,41,303,28,28,4,41,09
03-04,2144,01,CHISAGO LAKES,13,001,CHISAGO LAKES EL.,13,685,48,38,2,33,714,53,39,2,62,07E
03-04,2144,01,CHISAGO LAKES,13,002,LAKESIDE EL.,13,510,37,24,0,52,510,37,24,0,52,07E
03-04,2144,01,CHISAGO LAKES,13,003,CHISAGO LAKES MID.,13,831,89,58,11,72,831,89,58,11,72,07E
03-04,2144,01,CHISAGO LAKES,13,004,CHISAGO LAKES SR.,13,1192,96,44,14,111,1192,96,44,14,111,07E
03-04,2144,01,CHISAGO LAKES,13,006,TAYLORS FALLS EL.,13,358,67,34,15,35,358,67,34,15,35,07E
03-04,2144,01,CHISAGO LAKES,13,010,LEVEL 4 PROGRAM PATHWAYS TO CHANGE,13,18,8,1,0,15,18,8,1,0,15,07E
03-04,2149,01,MINNEWASKA,61,010,NORDGAARD EL.,61,346,82,48,1,51,346,82,48,1,51,04
03-04,2149,01,MINNEWASKA,61,020,STARBUCK EL.,61,213,58,37,0,34,235,58,37,0,56,04
03-04,2149,01,MINNEWASKA,61,030,VILLARD EL.,61,98,27,12,0,13,98,27,12,0,13,04
03-04,2149,01,MINNEWASKA,61,050,MINNEWASKA SEC.,61,768,199,70,0,105,768,199,70,0,105,04
03-04,2154,01,EVELETH-GILBERT,69,010,FRANKLIN EL.,69,518,138,40,5,55,528,140,42,5,65,03
03-04,2154,01,EVELETH-GILBERT,69,020,NELLE SHEAN EL.,69,180,40,24,0,18,181,40,24,0,19,03
03-04,2154,01,EVELETH-GILBERT,69,030,EVELETH-GILBERT JR.,69,326,67,21,0,40,326,67,21,0,40,03
03-04,2154,01,EVELETH-GILBERT,69,040,EVELETH-GILBERT SR.,69,345,41,10,2,32,345,41,10,2,32,03
03-04,2155,01,WADENA-DEER CREEK,80,001,WADENA-DEER CREEK SR.,80,701,188,67,0,91,701,188,67,0,91,05
03-04,2155,01,WADENA-DEER CREEK,80,002,WADENA-DEER CREEK EL.,80,613,260,68,0,90,625,265,68,0,102,05
03-04,2159,01,BUFFALO LAKE-HECTOR,65,010,BUFFALO LAKE-HECTOR EL.,65,229,69,29,34,28,229,69,29,34,28,06E
03-04,2159,01,BUFFALO LAKE-HECTOR,65,020,BUFFALO LAKE-HECTOR SEC.,65,341,83,24,19,42,341,83,24,19,42,06E
03-04,2164,01,DILWORTH-GLYNDON-FELTON,14,001,DILWORTH EL.,14,385,109,40,24,35,390,109,40,24,40,04
03-04,2164,01,DILWORTH-GLYNDON-FELTON,14,002,GLYNDON-FELTON EL.,14,347,68,45,10,50,358,69,47,10,61,04
03-04,2164,01,DILWORTH-GLYNDON-FELTON,14,003,DILWORTH-GLYNDON-FELTON JR.,14,219,53,18,5,14,219,53,18,5,14,04
03-04,2164,01,DILWORTH-GLYNDON-FELTON,14,004,DILWORTH-GLYNDON-FELTON SR.,14,399,65,24,1,40,399,65,24,1,40,04
03-04,2165,01,HINCKLEY-FINLAYSON,58,010,HINCKLEY EL.,58,460,175,68,7,36,468,175,68,7,44,07E
03-04,2165,01,HINCKLEY-FINLAYSON,58,020,HINCKLEY-FINLAYSON SEC.,58,546,139,61,6,47,546,139,61,6,47,07E
03-04,2165,01,HINCKLEY-FINLAYSON,58,030,FINLAYSON EL.,58,92,28,9,0,6,92,28,9,0,6,07E
03-04,2167,01,LAKEVIEW,42,010,LAKEVIEW EL.,42,282,36,35,5,31,288,37,35,5,37,08
03-04,2167,01,LAKEVIEW,42,020,LAKEVIEW SEC.,42,276,33,21,2,26,276,33,21,2,26,08
03-04,2168,01,N.R.H.E.G.,81,001,NRHEG EL.,81,224,39,41,0,34,233,40,41,0,43,09
03-04,2168,01,N.R.H.E.G.,81,003,N.R.H.E.G. SR.,81,327,26,28,0,40,327,26,28,0,40,09
03-04,2168,01,N.R.H.E.G.,81,010,NRHEG ELEM/MIDDLE,81,440,69,61,0,76,451,69,61,0,87,09
03-04,2169,01,MURRAY COUNTY CENTRAL,51,010,MURRAY CO. CENTRAL EL.,51,400,94,60,15,52,407,96,60,15,59,08
03-04,2169,01,MURRAY COUNTY CENTRAL,51,020,MURRAY COUNTY CENTRAL SEC.,51,393,53,34,1,33,393,53,34,1,33,08
03-04,2170,01,STAPLES-MOTLEY,77,010,MOTLEY EL.,49,151,64,33,8,15,157,67,33,8,21,05
03-04,2170,01,STAPLES-MOTLEY,77,030,STAPLES EL.,77,460,195,73,8,62,480,201,76,8,82,05
03-04,2170,01,STAPLES-MOTLEY,77,040,STAPLES-MOTLEY SR.,77,507,136,78,4,67,507,136,78,4,67,05
03-04,2170,01,STAPLES-MOTLEY,77,050,MOTLEY-STAPLES MID.,49,353,120,68,4,57,353,120,68,4,57,05
03-04,2171,01,KITTSON CENTRAL,35,015,KITTSON CENTRAL EL.,35,166,37,28,0,18,171,37,28,0,23,01
03-04,2171,01,KITTSON CENTRAL,35,025,KITTSON CENTRAL-ST. VINCENT EL.,35,22,0,0,0,2,22,0,0,0,2,01
03-04,2171,01,KITTSON CENTRAL,35,030,KITTSON CENTRAL SEC.,35,218,40,25,0,31,218,40,25,0,31,01
03-04,2172,01,KENYON-WANAMINGO,25,010,KENYON-WANAMINGO EL.,25,324,53,21,9,41,339,53,21,9,56,10
03-04,2172,01,KENYON-WANAMINGO,25,020,KENYON-WANAMINGO SR.,25,300,32,26,3,34,300,32,26,3,34,10
03-04,2172,01,KENYON-WANAMINGO,25,040,KENYON-WANAMINGO MID.,25,297,44,21,5,25,297,44,21,5,25,10
03-04,2174,01,PINE RIVER-BACKUS,11,010,PINE RIVER EL.,11,374,164,56,0,53,374,164,56,0,53,05
03-04,2174,01,PINE RIVER-BACKUS,11,015,BACKUS EL.,11,98,47,15,0,18,113,55,20,0,33,05
03-04,2174,01,PINE RIVER-BACKUS,11,020,PINE RIVER SEC.,11,488,120,67,0,78,488,120,67,0,78,05
03-04,2174,01,PINE RIVER-BACKUS,11,030,PINE RIVER ALC,11,47,13,1,0,5,47,13,1,0,5,05
03-04,2174,01,PINE RIVER-BACKUS,11,040,PINE RIVER MIDDLE ALC,11,34,17,7,0,3,34,17,7,0,3,05
03-04,2174,01,PINE RIVER-BACKUS,11,080,PINE RIVER 9 GRADE ALC,11,17,8,2,0,2,17,8,2,0,2,05
03-04,2176,01,WARREN-ALVARADO-OSLO,45,010,WARREN EL.,45,254,106,21,41,36,258,106,21,41,40,01
03-04,2176,01,WARREN-ALVARADO-OSLO,45,020,WARREN-ALVARADO-OSLO SEC.,45,295,64,27,4,48,295,64,27,4,48,01
03-04,2180,01,M.A.C.C.R.A.Y.,12,002,M.A.C.C.R.A.Y. WEST EL.,12,153,37,16,0,30,153,37,16,0,30,06W
03-04,2180,01,M.A.C.C.R.A.Y.,12,010,M.A.C.C.R.A.Y. EAST EL.,34,239,57,27,6,41,239,57,27,6,41,06W
03-04,2180,01,M.A.C.C.R.A.Y.,12,020,M.A.C.C.R.A.Y. SR.,12,284,32,37,0,48,284,32,37,0,48,06W
03-04,2180,01,M.A.C.C.R.A.Y.,12,030,M.A.C.C.R.A.Y. JR.,12,120,26,15,0,28,132,26,15,0,40,06W
03-04,2180,01,M.A.C.C.R.A.Y.,12,040,M.A.C.C.R.A.Y. ALP,12,12,3,1,0,1,12,3,1,0,1,06W
03-04,2184,01,LUVERNE,67,002,LUVERNE EL.,67,561,128,46,13,75,598,133,46,13,112,08
03-04,2184,01,LUVERNE,67,003,LUVERNE MID.,67,298,64,33,7,39,298,64,33,7,39,08
03-04,2184,01,LUVERNE,67,004,LUVERNE SR.,67,401,46,34,3,45,401,46,34,3,45,08
03-04,2184,01,LUVERNE,67,006,LUVERNE ALTERNATIVE PROGRAM,67,9,0,0,0,0,9,0,0,0,0,08
03-04,2184,01,LUVERNE,67,010,PINNACLE PROGRAMS,67,5,0,0,0,0,5,0,0,0,0,08
03-04,2190,01,YELLOW MEDICINE EAST,87,010,BERT RANEY EL.,87,393,121,52,21,60,414,123,53,21,81,06W
03-04,2190,01,YELLOW MEDICINE EAST,87,011,HAGG EL.,87,134,35,38,1,15,137,37,38,1,18,06W
03-04,2190,01,YELLOW MEDICINE EAST,87,020,GRANITE FALLS SR.,87,397,66,61,0,46,397,66,61,0,46,06W
03-04,2190,01,YELLOW MEDICINE EAST,87,021,CLARKFIELD JR.,87,164,34,28,0,29,164,34,28,0,29,06W
03-04,2198,01,FILLMORE CENTRAL,23,010,FILLMORE CENTRAL EL.,23,209,33,21,0,21,215,33,21,0,27,10
03-04,2198,01,FILLMORE CENTRAL,23,030,FILLMORE CENTRAL MID.,23,227,39,31,0,42,227,39,31,0,42,10
03-04,2198,01,FILLMORE CENTRAL,23,456,FILLMORE CENTRAL SR.,23,243,30,13,0,34,243,30,13,0,34,10
03-04,2215,01,NORMAN COUNTY EAST,54,002,NORMAN COUNTY EAST SEC.,54,187,47,37,1,24,187,47,37,1,24,01
03-04,2215,01,NORMAN COUNTY EAST,54,010,NORMAN COUNTY E. EL.,54,207,79,36,0,31,216,79,37,0,40,01
03-04,2310,01,SIBLEY EAST,72,001,SIBLEY EAST-ARLINGTON EL.,72,298,51,39,28,25,298,51,39,28,25,09
03-04,2310,01,SIBLEY EAST,72,003,SIBLEY EAST-ARLINGTON SR.,72,296,27,18,9,21,296,27,18,9,21,09
03-04,2310,01,SIBLEY EAST,72,010,SIBLEY EAST-GAYLORD EL.,72,345,104,40,84,40,359,104,42,84,54,09
03-04,2310,01,SIBLEY EAST,72,020,SIBLEY EAST-GAYLORD JR.,72,314,50,30,22,31,314,50,30,22,31,09
03-04,2311,01,CLEARBROOK-GONVICK,15,010,CLEARBROOK-GONVICK EL.,15,227,97,31,2,31,235,103,31,2,39,02
03-04,2311,01,CLEARBROOK-GONVICK,15,020,CLEARBROOK-GONVICK SEC.,15,267,77,38,0,42,267,77,38,0,42,02
03-04,2342,01,WEST CENTRAL AREA,26,001,WEST CENTRAL AREA N. EL.,26,249,68,32,0,29,250,68,33,0,30,04
03-04,2342,01,WEST CENTRAL AREA,26,002,WEST CENTRAL AREA S. EL.,21,144,38,19,0,25,148,39,19,0,29,04
03-04,2342,01,WEST CENTRAL AREA,26,003,WEST CENTRAL AREA SEC.,26,449,69,35,0,54,449,69,35,0,54,04
03-04,2358,01,TRI-COUNTY,35,010,KARLSTAD EL.,35,137,50,26,0,24,142,52,27,0,29,01
03-04,2358,01,TRI-COUNTY,35,020,TRI-COUNTY SEC.,35,144,52,23,0,29,144,52,23,0,29,01
03-04,2364,01,BELGRADE-BROOTEN-ELROSA,73,001,BELGRADE-BROOTEN-ELROSA EL.,73,405,145,60,32,44,413,149,60,32,52,07W
03-04,2364,01,BELGRADE-BROOTEN-ELROSA,73,002,BELGRADE-BROOTEN-ELROSA SEC.,73,409,131,56,7,33,409,131,56,7,33,07W
03-04,2365,01,G.F.W.,72,001,G.F.W. EL.,72,285,76,39,18,25,294,76,40,18,34,09
03-04,2365,01,G.F.W.,72,002,G.F.W. MID.,65,271,73,38,6,24,272,73,38,6,25,09
03-04,2365,01,G.F.W.,72,020,G.F.W. SR.,72,330,43,43,3,22,330,43,43,3,22,09
03-04,2396,01,A.C.G.C.,47,100,A.C.G.C. NORTH EL.,34,284,84,53,1,45,284,84,53,1,45,06E
03-04,2396,01,A.C.G.C.,47,200,A.C.G.C. SOUTH EL.,47,155,52,25,1,30,167,55,27,1,42,06E
