SchYear,DistNumb,DistType,DistName,SchNum,SchClassif,SchName,CountyNum,CountyName,EconDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTch,AvgYrsExp,Exp1-5,Exp6-10,Exp11-15,Exp16-20,Exp21-25,Exp26-30,Exp31+,<BA,BA,MA,PhD,EdUnkn,AvgAge,Age <25,Age25-29,Age30-34,Age35-44,Age45-54,Age55+
06-07,2898,01,WESTBROOK-WALNUT GROVE SCHOOLS,000,0,Totals:,17,COTTONWOOD,08,43.27,12.04,31.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.04,31.23,1.50,15.07,9.29,8.90,8.04,1.50,4.50,6.02,5.02,0.00,30.27,13.37,0.00,0.00,41.13,4.26,2.53,6.00,10.57,9.89,10.02
06-07,2899,01,PLAINVIEW-ELGIN-MILLVILLE,000,00,PLAINVIEW-ELGIN-MILLVILLE,79,WABASHA,10,1.42,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,15.40,0.94,0.00,0.00,0.24,0.16,0.00,0.08,0.00,1.42,1.42,0.00,0.00,47.60,0.00,0.00,0.00,1.18,0.00,0.24
06-07,2899,01,PLAINVIEW-ELGIN-MILLVILLE,010,10,PLAINVIEW-ELGIN-MILLVILLE PK-3,79,WABASHA,10,36.98,5.01,31.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.01,31.97,4.80,14.50,7.80,6.17,8.00,4.00,1.01,2.00,8.00,0.00,25.97,11.01,0.00,0.00,39.19,2.80,7.00,4.17,10.00,3.01,10.00
06-07,2899,01,PLAINVIEW-ELGIN-MILLVILLE,020,10,PLAINVIEW-ELGIN-MILLVILLE 4-6,79,WABASHA,10,16.29,4.51,11.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.51,11.78,0.00,13.76,1.00,3.72,5.57,0.00,2.00,3.00,1.00,0.00,10.71,5.58,0.00,0.00,39.61,0.00,3.71,0.00,5.58,6.00,1.00
06-07,2899,01,PLAINVIEW-ELGIN-MILLVILLE,030,31,PLAINVIEW-ELGIN-MILLVILLE JUNIOR,79,WABASHA,10,14.81,7.40,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.40,7.41,0.00,11.61,4.88,3.74,3.25,0.40,0.00,0.34,2.20,0.00,9.99,4.82,0.00,0.00,36.65,0.00,5.20,2.40,2.65,3.36,1.20
06-07,2899,01,PLAINVIEW-ELGIN-MILLVILLE,040,32,PLAINVIEW-ELGIN-MILLVILLE HIGH,79,WABASHA,10,32.81,21.95,10.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.95,10.86,0.20,15.45,4.71,8.40,7.58,2.60,3.02,1.68,4.82,0.00,22.42,10.39,0.00,0.00,40.64,0.20,6.08,7.85,6.21,6.65,5.82
06-07,2899,01,PLAINVIEW-ELGIN-MILLVILLE,000,0,Totals:,79,WABASHA,10,102.31,38.87,63.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.87,63.44,5.00,14.17,19.33,22.03,24.40,7.24,6.19,7.02,16.10,0.00,70.51,33.22,0.00,0.00,39.43,3.00,21.99,14.42,25.62,19.02,18.26
06-07,2902,01,RTR PUBLIC SCHOOLS,100,10,RTR ELEMENTARY SCHOOL,41,LINCOLN,08,20.38,4.70,15.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,15.68,1.00,16.35,7.94,0.00,1.03,2.00,3.34,4.00,2.07,0.00,18.31,4.07,0.00,0.50,41.87,4.17,3.00,0.77,1.03,5.94,5.47
06-07,2902,01,RTR PUBLIC SCHOOLS,200,20,RTR MIDDLE SCHOOL,41,LINCOLN,08,11.18,4.40,6.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.40,6.78,0.00,15.08,1.99,0.00,3.83,3.05,0.84,0.00,1.47,0.00,9.51,3.66,0.00,0.00,40.00,1.33,0.00,1.66,5.08,1.94,1.17
06-07,2902,01,RTR PUBLIC SCHOOLS,300,32,RTR HIGH SCHOOL,41,LINCOLN,08,16.01,6.20,9.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.20,9.81,0.00,14.57,5.80,1.60,0.76,2.00,5.18,0.00,0.67,0.00,13.94,3.27,0.00,0.00,41.43,0.00,2.60,2.80,4.96,4.98,0.67
06-07,2902,01,RTR PUBLIC SCHOOLS,000,0,Totals:,41,LINCOLN,08,47.57,15.30,32.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,32.27,1.00,15.06,15.73,1.60,5.62,7.05,9.36,4.00,4.21,0.00,41.76,11.00,0.00,0.50,41.02,5.50,5.60,5.23,11.07,12.86,7.31
06-07,4000,07,CITY ACADEMY,010,33,CITY ACADEMY,62,RAMSEY,11,8.58,2.00,6.58,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,4.58,0.00,7.91,3.60,2.48,1.00,1.50,0.00,0.00,0.00,0.00,2.00,6.10,0.00,0.48,47.55,1.00,1.00,1.00,1.00,1.00,3.58
06-07,4000,07,CITY ACADEMY,000,0,Totals:,62,RAMSEY,11,8.58,2.00,6.58,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,4.58,0.00,7.91,3.60,2.48,1.00,1.50,0.00,0.00,0.00,0.00,2.00,6.10,0.00,0.48,47.55,1.00,1.00,1.00,1.00,1.00,3.58
06-07,4001,07,BLUFFVIEW MONTESSORI,010,10,BLUFFVIEW MONTESSORI,85,WINONA,10,14.87,4.17,10.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,10.70,4.66,8.24,8.88,1.99,1.88,1.61,0.00,0.00,0.51,0.00,8.67,6.28,0.00,0.00,36.60,1.98,3.18,3.27,4.03,1.28,1.13
06-07,4001,07,BLUFFVIEW MONTESSORI,000,0,Totals:,85,WINONA,10,14.87,4.17,10.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,10.70,4.66,8.24,8.88,1.99,1.88,1.61,0.00,0.00,0.51,0.00,8.67,6.28,0.00,0.00,36.60,1.98,3.18,3.27,4.03,1.28,1.13
06-07,4003,07,"NEW HEIGHTS SCHOOL, INC.",010,40,"NEW HEIGHTS SCHOOL, INC.",82,WASHINGTON,11,13.62,6.63,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.63,6.99,1.00,7.20,6.00,3.93,1.69,2.00,0.00,0.00,0.00,0.00,9.90,2.70,1.02,0.00,35.98,2.00,3.00,2.94,0.96,3.02,1.70
06-07,4003,07,"NEW HEIGHTS SCHOOL, INC.",000,0,Totals:,82,WASHINGTON,11,13.62,6.63,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.63,6.99,1.00,7.20,6.00,3.93,1.69,2.00,0.00,0.00,0.00,0.00,9.90,2.70,1.02,0.00,35.98,2.00,3.00,2.94,0.96,3.02,1.70
06-07,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,010,10,CEDAR RIVERSIDE COMMUNITY SCHOOL,27,HENNEPIN,11,11.12,0.94,10.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.94,8.18,2.90,7.29,6.92,2.94,0.00,1.00,0.00,0.00,0.26,0.00,5.87,5.25,0.00,0.00,36.89,1.88,1.00,1.97,5.01,0.00,1.26
06-07,4004,07,CEDAR RIVERSIDE COMMUNITY SCHOOL,000,0,Totals:,27,HENNEPIN,11,11.12,0.94,10.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.94,8.18,2.90,7.29,6.92,2.94,0.00,1.00,0.00,0.00,0.26,0.00,5.87,5.25,0.00,0.00,36.89,1.88,1.00,1.97,5.01,0.00,1.26
06-07,4005,07,METRO DEAF SCHOOL,010,50,METRO DEAF SCHOOL,62,RAMSEY,11,16.28,2.00,14.28,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,13.28,1.00,8.00,10.72,2.80,1.00,1.00,0.72,0.04,0.00,0.00,3.04,13.28,0.00,0.00,31.67,3.00,6.00,3.52,3.72,0.04,0.00
06-07,4005,07,METRO DEAF SCHOOL,000,0,Totals:,62,RAMSEY,11,16.28,2.00,14.28,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,13.28,1.00,8.00,10.72,2.80,1.00,1.00,0.72,0.04,0.00,0.00,3.04,13.28,0.00,0.00,31.67,3.00,6.00,3.52,3.72,0.04,0.00
06-07,4006,07,SKILLS FOR TOMORROW CHARTER SCHOOL,010,32,SKILLS FOR TOMORROW CHARTER SCHOOL,62,RAMSEY,11,8.36,3.40,4.96,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.40,4.96,2.00,7.25,5.00,1.36,1.00,0.00,1.00,0.00,0.00,0.00,6.00,2.36,0.00,0.00,41.33,0.00,1.00,1.00,5.36,0.00,1.00
06-07,4006,07,SKILLS FOR TOMORROW CHARTER SCHOOL,000,0,Totals:,62,RAMSEY,11,8.36,3.40,4.96,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.40,4.96,2.00,7.25,5.00,1.36,1.00,0.00,1.00,0.00,0.00,0.00,6.00,2.36,0.00,0.00,41.33,0.00,1.00,1.00,5.36,0.00,1.00
06-07,4007,07,MINNESOTA NEW COUNTRY SCHOOL,010,40,MINNESOTA NEW COUNTRY SCHOOL,72,SIBLEY,09,7.17,3.72,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.72,3.45,0.93,9.57,3.43,0.00,1.88,0.93,0.93,0.00,0.00,0.00,5.29,1.88,0.00,0.00,42.09,0.00,0.00,2.50,0.93,2.81,0.93
06-07,4007,07,MINNESOTA NEW COUNTRY SCHOOL,000,0,Totals:,72,SIBLEY,09,7.17,3.72,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.72,3.45,0.93,9.57,3.43,0.00,1.88,0.93,0.93,0.00,0.00,0.00,5.29,1.88,0.00,0.00,42.09,0.00,0.00,2.50,0.93,2.81,0.93
06-07,4008,07,PACT CHARTER SCHOOL,010,10,PACT CHARTER SCHOOL,02,ANOKA,11,18.48,0.10,18.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,18.38,0.00,6.70,9.88,3.89,4.71,0.00,0.00,0.00,0.00,0.00,16.39,2.09,0.00,0.00,34.51,3.07,7.61,2.10,1.00,4.70,0.00
06-07,4008,07,PACT CHARTER SCHOOL,030,33,PACT CHARTER SEC.,02,ANOKA,11,17.70,5.92,11.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.92,11.78,1.44,4.92,13.30,2.12,1.28,1.00,0.00,0.00,0.00,0.00,14.74,1.92,1.04,0.00,34.60,3.78,5.92,2.68,1.00,4.32,0.00
06-07,4008,07,PACT CHARTER SCHOOL,000,0,Totals:,02,ANOKA,11,36.18,6.02,30.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.02,30.16,1.44,5.70,23.18,6.01,5.99,1.00,0.00,0.00,0.00,0.00,31.13,4.01,1.04,0.00,34.56,6.85,13.53,4.78,2.00,9.02,0.00
06-07,4011,07,NEW VISIONS CHARTER SCHOOL,010,10,NEW VISIONS CHARTER SCHOOL,27,HENNEPIN,11,23.06,7.00,16.06,0.00,0.98,0.00,0.00,0.00,0.00,0.00,2.00,7.00,13.08,0.00,7.88,10.07,10.00,1.00,1.00,0.99,0.00,0.00,0.00,17.00,6.06,0.00,0.00,32.06,1.00,11.07,5.00,4.00,0.99,1.00
06-07,4011,07,NEW VISIONS CHARTER SCHOOL,000,0,Totals:,27,HENNEPIN,11,23.06,7.00,16.06,0.00,0.98,0.00,0.00,0.00,0.00,0.00,2.00,7.00,13.08,0.00,7.88,10.07,10.00,1.00,1.00,0.99,0.00,0.00,0.00,17.00,6.06,0.00,0.00,32.06,1.00,11.07,5.00,4.00,0.99,1.00
06-07,4012,07,EMILY CHARTER SCHOOL,010,10,EMILY CHARTER SCHOOL,18,CROW WING,05,8.12,1.00,7.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.12,0.00,10.00,2.00,5.00,1.03,0.03,0.03,0.03,0.00,0.00,7.12,1.12,0.00,0.00,42.35,0.00,2.00,3.00,1.03,0.06,2.03
06-07,4012,07,EMILY CHARTER SCHOOL,000,0,Totals:,18,CROW WING,05,8.12,1.00,7.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.12,0.00,10.00,2.00,5.00,1.03,0.03,0.03,0.03,0.00,0.00,7.12,1.12,0.00,0.00,42.35,0.00,2.00,3.00,1.03,0.06,2.03
06-07,4015,07,COMMUNITY OF PEACE ACADEMY,000,00,COMMUNITY OF PEACE ACADEMY,62,RAMSEY,11,1.04,0.00,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,15.50,0.00,0.00,1.00,0.04,0.00,0.00,0.00,0.00,1.04,0.04,0.00,0.00,48.50,0.00,0.00,0.00,0.00,1.04,0.00
06-07,4015,07,COMMUNITY OF PEACE ACADEMY,010,10,COMMUNITY OF PEACE ACADEMY,62,RAMSEY,11,29.50,6.50,23.00,0.00,0.00,1.00,3.00,0.00,0.00,1.00,2.00,4.50,18.00,3.50,7.43,13.50,11.50,1.50,1.50,1.50,0.00,0.00,0.00,23.00,6.50,0.00,0.00,37.73,2.00,10.00,3.50,4.50,5.00,4.50
06-07,4015,07,COMMUNITY OF PEACE ACADEMY,011,32,COMMUNITY OF PEACE ACADEMY SEC.,62,RAMSEY,11,16.21,7.24,8.97,0.00,0.00,1.87,0.00,2.00,0.60,1.00,0.00,2.37,8.37,1.50,10.08,8.10,4.24,1.37,0.00,1.50,1.00,0.00,0.00,11.84,4.37,0.00,0.00,37.83,0.60,5.74,2.50,2.37,4.00,1.00
06-07,4015,07,COMMUNITY OF PEACE ACADEMY,000,0,Totals:,62,RAMSEY,11,46.75,13.74,33.01,0.00,0.00,2.87,3.00,2.00,0.60,2.00,2.00,6.87,27.41,5.00,8.97,21.60,15.74,3.87,1.54,3.00,1.00,0.00,0.00,35.88,10.91,0.00,0.00,38.05,2.60,15.74,6.00,6.87,10.04,5.50
06-07,4016,07,WORLD LEARNER CHARTER SCHOOL,010,10,WORLD LEARNER CHARTER SCHOOL,10,CARVER,11,7.55,0.64,6.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,6.91,0.00,6.56,4.20,2.47,0.88,0.00,0.00,0.00,0.00,0.00,3.19,4.36,0.00,0.00,40.48,0.00,0.99,1.99,2.46,2.11,0.00
06-07,4016,07,WORLD LEARNER CHARTER SCHOOL,000,0,Totals:,10,CARVER,11,7.55,0.64,6.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,6.91,0.00,6.56,4.20,2.47,0.88,0.00,0.00,0.00,0.00,0.00,3.19,4.36,0.00,0.00,40.48,0.00,0.99,1.99,2.46,2.11,0.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,010,10,MINNESOTA TRANSITIONS CHARTER SCH,27,HENNEPIN,11,11.00,2.00,9.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,9.00,1.00,6.82,4.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,1.00,0.00,35.27,0.00,6.00,1.00,1.00,2.00,1.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,011,20,MINNESOTA TRANSITIONS MIDDLE,27,HENNEPIN,11,6.00,3.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,2.00,1.00,4.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,32.50,2.00,1.00,1.00,1.00,0.00,1.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,012,32,COMMUNICATION ARTS SR. HIGH,27,HENNEPIN,11,7.00,3.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,1.00,6.57,4.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,39.86,0.00,2.00,1.00,1.00,3.00,0.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,013,32,TRANSITIONS SR. HIGH,27,HENNEPIN,11,13.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,9.00,2.00,1.00,8.23,6.00,5.00,0.00,1.00,0.00,1.00,0.00,0.00,12.00,0.00,1.00,0.00,43.31,1.00,2.00,1.00,2.00,5.00,2.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,014,46,VIRTUAL HIGH SCHOOL,27,HENNEPIN,11,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,30.00,0.00,0.00,1.00,0.00,0.00,0.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,015,42,MINNESOTA TRANSITIONS ALP,27,HENNEPIN,11,3.60,1.00,2.60,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,8.50,2.00,0.60,0.00,1.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00,0.00,39.50,0.00,1.00,0.00,1.60,1.00,0.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,016,32,MTS PEASE ACADEMY,27,HENNEPIN,11,4.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,1.00,5.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,36.25,0.00,0.00,2.00,2.00,0.00,0.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,017,40,LEADERSHIP ACADEMY,27,HENNEPIN,11,5.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,5.80,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,32.20,1.00,2.00,0.00,1.00,1.00,0.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,018,46,MTCS CONNECTIONS ACADEMY,27,HENNEPIN,11,7.50,3.00,4.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,2.50,3.00,3.88,5.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,3.50,3.00,1.00,0.00,30.63,2.00,1.50,2.00,1.00,1.00,0.00
06-07,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,000,0,Totals:,27,HENNEPIN,11,58.10,24.00,34.10,0.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,21.00,29.10,8.00,6.29,32.00,18.10,5.00,2.00,0.00,1.00,0.00,0.00,47.10,7.00,4.00,0.00,36.68,6.00,15.50,9.00,10.60,13.00,4.00
06-07,4018,07,ACHIEVE LANGUAGE ACADEMY,010,10,ACHIEVE LANGUAGE ACADEMY,62,RAMSEY,11,30.03,4.00,26.03,0.00,0.00,0.00,2.01,0.00,1.00,0.00,0.00,4.00,23.02,2.00,6.75,15.02,9.01,4.00,1.00,0.00,0.00,1.00,0.00,15.01,15.02,0.00,0.00,34.64,0.00,10.03,9.00,6.00,4.00,1.00
06-07,4018,07,ACHIEVE LANGUAGE ACADEMY,000,0,Totals:,62,RAMSEY,11,30.03,4.00,26.03,0.00,0.00,0.00,2.01,0.00,1.00,0.00,0.00,4.00,23.02,2.00,6.75,15.02,9.01,4.00,1.00,0.00,0.00,1.00,0.00,15.01,15.02,0.00,0.00,34.64,0.00,10.03,9.00,6.00,4.00,1.00
06-07,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY,010,10,KENWOOD PRIMARY EL. ACADEMY,69,ST. LOUIS,03,25.27,3.00,22.27,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,21.27,1.00,8.15,7.27,11.00,6.00,1.00,0.00,0.00,0.00,0.00,20.27,5.00,0.00,0.00,34.78,0.00,8.00,8.27,4.00,5.00,0.00
06-07,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY,020,31,WASHBURN JR. ACADEMY,69,ST. LOUIS,03,14.16,3.69,10.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69,10.47,2.20,7.38,4.72,5.49,3.95,0.00,0.00,0.00,0.00,1.00,11.16,2.00,0.00,0.00,34.19,2.20,3.52,1.49,5.00,1.00,0.95
06-07,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY,040,10,RALEIGH PRIMARY/EL ACADEMY,69,ST. LOUIS,03,16.26,2.10,14.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.10,14.16,4.33,7.36,8.06,6.20,1.00,0.00,0.00,1.00,0.00,0.33,13.83,2.10,0.00,0.00,33.73,0.00,6.83,2.10,6.33,1.00,0.00
06-07,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY,000,0,Totals:,69,ST. LOUIS,03,55.69,8.79,46.90,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,7.79,45.90,7.53,7.67,20.05,22.69,10.95,1.00,0.00,1.00,0.00,1.33,45.26,9.10,0.00,0.00,34.27,2.20,18.35,11.86,15.33,7.00,0.95
06-07,4025,07,CYBER VILLAGE ACADEMY,010,10,CYBER VILLAGE ACADEMY,62,RAMSEY,11,8.05,1.96,6.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,6.09,0.00,7.79,2.42,3.95,1.68,0.00,0.00,0.00,0.00,0.00,6.07,1.98,0.00,0.00,36.44,0.66,1.76,2.01,1.00,1.65,0.97
06-07,4025,07,CYBER VILLAGE ACADEMY,000,0,Totals:,62,RAMSEY,11,8.05,1.96,6.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,6.09,0.00,7.79,2.42,3.95,1.68,0.00,0.00,0.00,0.00,0.00,6.07,1.98,0.00,0.00,36.44,0.66,1.76,2.01,1.00,1.65,0.97
06-07,4026,07,E.C.H.O. CHARTER SCHOOL,010,40,E.C.H.O. CHARTER SCHOOL,87,YELLOW MEDICINE,06W,17.98,5.12,12.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.12,12.86,3.00,10.26,7.00,8.14,0.00,1.00,0.64,0.48,0.72,0.00,17.98,0.08,0.00,0.00,47.10,0.00,3.00,1.00,3.60,8.36,2.02
06-07,4026,07,E.C.H.O. CHARTER SCHOOL,000,0,Totals:,87,YELLOW MEDICINE,06W,17.98,5.12,12.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.12,12.86,3.00,10.26,7.00,8.14,0.00,1.00,0.64,0.48,0.72,0.00,17.98,0.08,0.00,0.00,47.10,0.00,3.00,1.00,3.60,8.36,2.02
06-07,4027,07,HIGHER GROUND ACADEMY,010,40,HIGHER GROUND ACADEMY,62,RAMSEY,11,22.17,7.37,14.80,0.00,0.00,0.00,0.00,0.00,0.00,4.00,5.80,3.37,9.00,3.00,8.56,15.00,3.00,1.00,0.37,0.00,1.00,1.80,0.00,12.00,6.37,3.00,0.80,44.93,2.00,1.00,1.00,8.00,4.00,6.17
06-07,4027,07,HIGHER GROUND ACADEMY,000,0,Totals:,62,RAMSEY,11,22.17,7.37,14.80,0.00,0.00,0.00,0.00,0.00,0.00,4.00,5.80,3.37,9.00,3.00,8.56,15.00,3.00,1.00,0.37,0.00,1.00,1.80,0.00,12.00,6.37,3.00,0.80,44.93,2.00,1.00,1.00,8.00,4.00,6.17
06-07,4028,07,ECI' NOMPA WOONSPE,010,33,ECI' NOMPA WOONSPE,64,REDWOOD,08,2.60,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,10.78,0.00,0.80,1.80,0.00,0.00,0.00,0.00,0.00,1.60,1.00,0.00,0.00,60.56,0.00,0.00,0.00,0.00,0.00,2.60
06-07,4028,07,ECI' NOMPA WOONSPE,000,0,Totals:,64,REDWOOD,08,2.60,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,10.78,0.00,0.80,1.80,0.00,0.00,0.00,0.00,0.00,1.60,1.00,0.00,0.00,60.56,0.00,0.00,0.00,0.00,0.00,2.60
06-07,4029,07,NEW SPIRIT SCHOOLS,010,10,NEW SPIRIT PRIMARY SCHOOL,62,RAMSEY,11,20.63,4.50,16.13,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,3.50,15.13,1.00,8.21,9.50,8.47,0.66,1.00,1.00,0.00,0.00,0.00,17.47,3.16,0.00,0.00,35.38,2.00,6.47,4.50,3.00,3.66,1.00
06-07,4029,07,NEW SPIRIT SCHOOLS,020,20,NEW SPIRIT MIDDLE SCHOOL,62,RAMSEY,11,11.33,3.50,7.83,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,3.50,5.83,1.00,8.72,5.50,2.50,1.33,0.00,1.00,1.00,0.00,0.00,5.50,4.83,1.00,0.00,35.61,0.00,3.50,1.50,4.00,1.33,1.00
06-07,4029,07,NEW SPIRIT SCHOOLS,000,0,Totals:,62,RAMSEY,11,31.96,8.00,23.96,0.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,7.00,20.96,2.00,8.43,15.00,10.97,1.99,1.00,2.00,1.00,0.00,0.00,22.97,7.99,1.00,0.00,35.48,2.00,9.97,6.00,7.00,4.99,2.00
06-07,4030,07,ODYSSEY CHARTER SCHOOL,010,40,ODYSSEY CHARTER SCHOOL,27,HENNEPIN,11,13.06,3.33,9.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,9.73,0.94,6.50,6.24,4.00,1.80,0.00,1.02,0.00,0.00,0.00,10.78,0.94,0.00,1.34,40.94,0.00,4.88,0.80,3.39,2.97,1.02
06-07,4030,07,ODYSSEY CHARTER SCHOOL,000,0,Totals:,27,HENNEPIN,11,13.06,3.33,9.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,9.73,0.94,6.50,6.24,4.00,1.80,0.00,1.02,0.00,0.00,0.00,10.78,0.94,0.00,1.34,40.94,0.00,4.88,0.80,3.39,2.97,1.02
06-07,4031,07,JENNINGS EXPERIENTIAL HIGH SCHOOL,010,32,JENNINGS EXPERIENTIAL HIGH SCHOOL,62,RAMSEY,11,2.20,1.20,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.00,1.00,18.75,2.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,2.20,0.00,0.00,0.00,44.25,0.00,1.00,1.00,0.00,0.00,0.20
06-07,4031,07,JENNINGS EXPERIENTIAL HIGH SCHOOL,000,0,Totals:,62,RAMSEY,11,2.20,1.20,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.00,1.00,18.75,2.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,2.20,0.00,0.00,0.00,44.25,0.00,1.00,1.00,0.00,0.00,0.20
06-07,4032,07,HARVEST PREP SCHOOL/SEED ACADEMY,010,10,HARVEST PREP SCHOOL/SEED ACADEMY,27,HENNEPIN,11,27.00,9.00,18.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,11.00,2.00,6.00,2.00,11.15,12.00,8.00,3.00,0.00,0.00,0.00,4.00,0.00,22.00,5.00,0.00,0.00,40.22,2.00,5.00,6.00,5.00,4.00,5.00
